Customer_ID,Subscription,Monthly_Fee,Spending_Category,Monthly_Spending,Cancel_Probability
CUSTS-6057,Disney+,19.99,Entertainment,463.19,0.51
CUSTS-4772,Adobe Creative Cloud,23.22,Healthcare,327.47,0.42
CUSTS-6838,Hulu,26.41,Travel,271.08,0.96
CUSTS-2607,Adobe Creative Cloud,5.69,Healthcare,122.65,0.22
CUSTS-4455,Amazon Prime,16.33,Education,136.33,0.6
CUSTS-9306,Apple Music,18.18,Utilities,444.1,0.58
CUSTS-8684,PlayStation Plus,8.27,Food,372.22,0.88
CUSTS-7383,PlayStation Plus,25.19,Entertainment,436.35,0.48
CUSTS-1881,Netflix,27.47,Utilities,126.77,0.97
CUSTS-7068,Netflix,27.05,Entertainment,165.28,0.11
CUSTS-3039,Apple Music,12.78,Education,443.87,0.38
CUSTS-1586,Adobe Creative Cloud,17.64,Food,348.34,0.38
CUSTS-6143,Netflix,18.27,Travel,53.52,0.71
CUSTS-3390,Amazon Prime,7.94,Utilities,368.6,0.17
CUSTS-4806,Netflix,21.26,Education,287.65,0.02
CUSTS-4334,Hulu,7.01,Healthcare,331.88,0.87
CUSTS-9303,Adobe Creative Cloud,28.69,Education,147.18,0.58
CUSTS-4010,Disney+,7.64,Entertainment,113.2,0.9
CUSTS-6534,Hulu,17.06,Shopping,290.14,0.13
CUSTS-2344,Amazon Prime,24.64,Healthcare,462.3,0.91
CUSTS-3823,Amazon Prime,6.22,Travel,413.34,0.89
CUSTS-3915,Apple Music,23.74,Utilities,107.97,0.25
CUSTS-2706,Netflix,8.55,Food,180.45,0.58
CUSTS-6763,PlayStation Plus,25.6,Healthcare,214.57,0.53
CUSTS-9742,PlayStation Plus,7.9,Healthcare,199.4,0.04
CUSTS-4479,Hulu,17.44,Utilities,426.42,0.68
CUSTS-6268,Disney+,5.8,Travel,260.68,0.98
CUSTS-2103,Adobe Creative Cloud,6.57,Shopping,479.34,0.91
CUSTS-1256,Apple Music,6.81,Shopping,140.59,0.36
CUSTS-2824,Spotify,17.24,Education,101.56,0.02
CUSTS-4970,Spotify,13.06,Utilities,401.23,0.57
CUSTS-7138,Apple Music,26.28,Education,476.87,0.89
CUSTS-3520,PlayStation Plus,21.48,Entertainment,443.94,0.23
CUSTS-5481,Amazon Prime,7.49,Entertainment,277.86,0.66
CUSTS-2296,Netflix,9.36,Utilities,379.01,0.06
CUSTS-3766,Apple Music,11.61,Food,200.46,0.57
CUSTS-9415,Spotify,9.23,Utilities,388.67,0.52
CUSTS-8846,Disney+,8.36,Food,257.75,0.54
CUSTS-1949,PlayStation Plus,19.84,Travel,344.3,0.94
CUSTS-8249,Hulu,20.79,Utilities,64.78,0.3
CUSTS-5601,Adobe Creative Cloud,13.28,Entertainment,493.62,0.18
CUSTS-1176,Disney+,15.36,Education,459.59,0.4
CUSTS-8227,Netflix,18.44,Education,385.94,0.87
CUSTS-8540,Spotify,13.08,Shopping,267.68,0.0
CUSTS-1744,Spotify,25.83,Entertainment,61.26,0.27
CUSTS-2190,Disney+,27.87,Shopping,372.18,0.6
CUSTS-8043,Spotify,19.99,Travel,67.11,0.13
CUSTS-2510,Apple Music,21.65,Travel,156.81,0.98
CUSTS-2396,Netflix,15.38,Travel,496.49,0.98
CUSTS-3003,Adobe Creative Cloud,21.54,Entertainment,53.72,0.94
CUSTS-9002,Amazon Prime,18.24,Travel,262.67,0.55
CUSTS-5434,Hulu,10.62,Utilities,113.4,0.05
CUSTS-9660,Disney+,5.17,Education,328.08,0.56
CUSTS-7246,Spotify,9.93,Education,253.1,0.21
CUSTS-5237,PlayStation Plus,24.26,Travel,452.52,0.48
CUSTS-9270,Amazon Prime,13.29,Healthcare,309.33,0.02
CUSTS-5355,PlayStation Plus,10.85,Healthcare,69.8,0.73
CUSTS-9016,Amazon Prime,23.93,Travel,228.94,0.69
CUSTS-9572,PlayStation Plus,8.94,Utilities,447.03,0.67
CUSTS-8488,Amazon Prime,23.49,Shopping,73.68,0.06
CUSTS-6086,Netflix,9.28,Healthcare,261.57,0.86
CUSTS-8620,Spotify,7.35,Entertainment,241.24,0.63
CUSTS-8204,Hulu,29.4,Entertainment,157.59,0.71
CUSTS-3374,Hulu,7.28,Healthcare,167.98,0.95
CUSTS-6561,Adobe Creative Cloud,17.83,Entertainment,400.15,0.62
CUSTS-5866,Adobe Creative Cloud,12.81,Utilities,239.76,0.93
CUSTS-3282,Adobe Creative Cloud,21.59,Education,122.51,0.85
CUSTS-7629,PlayStation Plus,16.24,Education,76.56,0.65
CUSTS-8813,Hulu,15.97,Utilities,497.65,0.92
CUSTS-2829,Hulu,24.27,Food,460.0,0.51
CUSTS-1670,Hulu,16.78,Entertainment,418.36,0.28
CUSTS-5686,Netflix,21.46,Food,415.83,0.16
CUSTS-9446,Disney+,22.88,Education,456.55,0.2
CUSTS-4701,Netflix,9.91,Utilities,415.31,0.84
CUSTS-7234,Hulu,8.57,Healthcare,355.95,0.19
CUSTS-1262,Spotify,21.37,Travel,230.18,0.04
CUSTS-6142,Adobe Creative Cloud,6.17,Education,340.13,0.21
CUSTS-5284,Netflix,7.82,Food,323.98,0.44
CUSTS-7482,Spotify,8.28,Healthcare,139.61,0.13
CUSTS-4190,Amazon Prime,7.39,Food,224.59,0.4
CUSTS-2045,PlayStation Plus,28.92,Healthcare,244.84,0.71
CUSTS-4841,Spotify,24.09,Healthcare,376.99,0.75
CUSTS-7316,Apple Music,6.83,Shopping,176.33,0.5
CUSTS-2909,PlayStation Plus,10.41,Utilities,101.93,0.3
CUSTS-9647,Amazon Prime,8.99,Food,263.56,0.18
CUSTS-9267,Adobe Creative Cloud,11.79,Shopping,139.46,0.18
CUSTS-6761,Netflix,15.35,Food,252.29,0.26
CUSTS-1458,PlayStation Plus,5.34,Travel,368.59,0.42
CUSTS-8237,Disney+,5.97,Healthcare,100.57,0.75
CUSTS-8915,Hulu,7.33,Entertainment,221.41,0.62
CUSTS-2912,Spotify,15.98,Travel,354.62,0.3
CUSTS-6164,Apple Music,12.37,Entertainment,121.47,0.32
CUSTS-6003,Apple Music,28.75,Utilities,273.73,0.73
CUSTS-7521,Hulu,28.9,Utilities,385.04,0.46
CUSTS-7860,Amazon Prime,20.21,Travel,83.38,0.82
CUSTS-7339,Disney+,27.03,Healthcare,279.95,0.83
CUSTS-3324,Spotify,5.14,Healthcare,355.96,0.43
CUSTS-5224,PlayStation Plus,24.06,Food,428.55,0.53
CUSTS-6985,Netflix,6.01,Entertainment,340.1,0.71
CUSTS-5935,Amazon Prime,20.81,Shopping,241.23,0.62
CUSTS-2054,Amazon Prime,27.07,Education,419.06,0.08
CUSTS-3492,Spotify,21.85,Utilities,245.5,0.61
CUSTS-7906,Disney+,13.35,Food,256.28,0.56
CUSTS-7394,Spotify,11.61,Entertainment,330.78,0.13
CUSTS-8170,Adobe Creative Cloud,14.01,Utilities,83.01,0.94
CUSTS-7551,Amazon Prime,7.51,Utilities,214.16,0.59
CUSTS-6044,Netflix,16.16,Education,407.97,0.61
CUSTS-7447,Netflix,6.99,Travel,250.2,0.55
CUSTS-7515,Disney+,19.54,Travel,364.25,0.81
CUSTS-6238,Apple Music,5.15,Travel,168.89,0.11
CUSTS-2503,Spotify,28.29,Education,415.04,0.27
CUSTS-1322,Adobe Creative Cloud,19.3,Healthcare,153.1,0.46
CUSTS-8719,Apple Music,8.83,Travel,235.96,0.15
CUSTS-4442,Hulu,18.2,Travel,248.02,0.76
CUSTS-6083,PlayStation Plus,19.42,Healthcare,272.95,0.35
CUSTS-2280,Netflix,6.98,Shopping,371.02,0.39
CUSTS-1723,Spotify,10.29,Food,340.22,0.28
CUSTS-9055,Apple Music,26.83,Entertainment,127.89,0.12
CUSTS-9496,Adobe Creative Cloud,10.95,Healthcare,323.66,0.34
CUSTS-4795,Spotify,15.53,Entertainment,109.76,0.49
CUSTS-1495,Amazon Prime,15.74,Food,336.05,0.48
CUSTS-8497,Hulu,19.91,Healthcare,449.72,0.15
CUSTS-4680,Hulu,25.06,Food,357.23,0.27
CUSTS-9289,Adobe Creative Cloud,5.34,Travel,465.07,0.78
CUSTS-3583,Spotify,15.33,Utilities,339.32,0.52
CUSTS-9110,Spotify,5.45,Education,431.57,0.8
CUSTS-6591,Netflix,8.96,Healthcare,438.17,0.76
CUSTS-3032,Hulu,5.0,Shopping,199.53,0.31
CUSTS-9122,Spotify,29.2,Shopping,340.16,0.89
CUSTS-2640,Spotify,10.42,Shopping,402.71,0.06
CUSTS-3535,Adobe Creative Cloud,28.79,Shopping,462.85,0.21
CUSTS-6140,Hulu,9.12,Shopping,357.47,0.75
CUSTS-1215,Netflix,29.68,Food,307.55,0.65
CUSTS-5697,Amazon Prime,20.41,Utilities,488.3,0.21
CUSTS-6440,Apple Music,19.62,Education,201.22,0.62
CUSTS-2308,Apple Music,8.08,Utilities,135.97,0.6
CUSTS-8955,Spotify,23.63,Travel,404.65,0.76
CUSTS-5921,Apple Music,28.19,Education,437.55,0.07
CUSTS-7795,Spotify,5.45,Travel,301.89,0.7
CUSTS-4225,Amazon Prime,26.41,Education,447.14,0.34
CUSTS-3550,Amazon Prime,12.2,Healthcare,215.79,0.13
CUSTS-3660,PlayStation Plus,15.53,Shopping,171.86,0.21
CUSTS-6019,Adobe Creative Cloud,9.58,Food,227.76,0.59
CUSTS-5663,Netflix,15.2,Travel,459.03,0.01
CUSTS-5497,Amazon Prime,5.7,Entertainment,255.94,0.06
CUSTS-9858,Spotify,28.19,Food,402.46,0.92
CUSTS-4437,PlayStation Plus,5.86,Healthcare,455.41,1.0
CUSTS-1949,Spotify,17.42,Utilities,328.75,0.4
CUSTS-8947,Amazon Prime,20.95,Entertainment,228.47,0.72
CUSTS-1760,Disney+,5.36,Shopping,244.44,0.56
CUSTS-4992,Adobe Creative Cloud,23.15,Travel,339.77,0.46
CUSTS-6707,Netflix,18.3,Shopping,137.97,0.4
CUSTS-5855,PlayStation Plus,5.66,Entertainment,133.98,0.16
CUSTS-2373,PlayStation Plus,7.61,Utilities,384.28,0.34
CUSTS-2486,Hulu,21.26,Travel,146.57,0.0
CUSTS-6448,PlayStation Plus,10.97,Utilities,401.63,0.0
CUSTS-8471,Amazon Prime,25.74,Education,317.21,0.57
CUSTS-8363,PlayStation Plus,21.69,Food,400.93,0.67
CUSTS-9324,PlayStation Plus,29.27,Healthcare,462.24,0.44
CUSTS-9690,Amazon Prime,17.33,Healthcare,494.96,0.9
CUSTS-4618,Netflix,21.96,Travel,351.32,0.91
CUSTS-9048,Amazon Prime,25.43,Travel,268.14,0.22
CUSTS-5335,Hulu,20.25,Healthcare,322.5,0.04
CUSTS-1675,Disney+,18.62,Healthcare,362.89,0.37
CUSTS-6957,Disney+,16.42,Food,476.81,0.45
CUSTS-2880,Hulu,18.63,Travel,485.7,0.27
CUSTS-9167,PlayStation Plus,7.61,Travel,164.46,0.78
CUSTS-4094,Netflix,9.68,Entertainment,144.32,0.58
CUSTS-9231,Adobe Creative Cloud,6.98,Entertainment,410.05,0.24
CUSTS-3099,Disney+,13.38,Utilities,426.24,0.99
CUSTS-7355,Adobe Creative Cloud,14.76,Travel,378.27,0.41
CUSTS-5748,Amazon Prime,25.71,Education,89.74,0.46
CUSTS-4282,Adobe Creative Cloud,8.2,Travel,193.36,0.17
CUSTS-8389,Spotify,16.07,Utilities,235.49,0.04
CUSTS-4373,Apple Music,20.86,Food,333.22,0.65
CUSTS-7820,Disney+,13.93,Education,417.84,0.71
CUSTS-5607,Spotify,12.22,Education,350.38,0.59
CUSTS-9398,PlayStation Plus,23.19,Travel,292.62,0.67
CUSTS-4610,Amazon Prime,14.04,Food,344.17,0.67
CUSTS-1208,Spotify,5.1,Travel,274.97,0.86
CUSTS-3997,Adobe Creative Cloud,5.88,Utilities,321.74,0.21
CUSTS-2906,Apple Music,9.71,Healthcare,408.92,0.11
CUSTS-3987,Netflix,5.01,Utilities,401.86,0.53
CUSTS-7621,Spotify,21.98,Education,473.91,0.68
CUSTS-3742,Amazon Prime,15.44,Education,265.91,0.98
CUSTS-4864,Adobe Creative Cloud,11.68,Utilities,405.13,0.47
CUSTS-1353,Amazon Prime,27.29,Entertainment,221.4,0.84
CUSTS-2902,Amazon Prime,20.81,Healthcare,422.81,0.06
CUSTS-8689,Hulu,17.11,Utilities,347.3,0.44
CUSTS-8320,Hulu,27.26,Healthcare,202.08,0.85
CUSTS-3725,PlayStation Plus,9.82,Travel,344.02,0.85
CUSTS-1123,Hulu,14.36,Healthcare,164.04,0.82
CUSTS-1303,PlayStation Plus,12.33,Food,216.12,0.63
CUSTS-4867,Hulu,12.05,Utilities,250.47,0.46
CUSTS-1672,Amazon Prime,7.58,Utilities,140.38,0.01
CUSTS-6204,Netflix,22.25,Healthcare,112.7,0.08
CUSTS-7523,Spotify,22.64,Healthcare,407.04,0.24
CUSTS-3855,Apple Music,29.31,Utilities,351.2,0.63
CUSTS-6746,Adobe Creative Cloud,24.11,Education,332.51,0.51
CUSTS-7126,Apple Music,28.38,Healthcare,112.09,0.04
CUSTS-2530,Spotify,28.93,Entertainment,409.62,0.59
CUSTS-9504,Hulu,20.82,Food,182.29,0.89
CUSTS-5340,Amazon Prime,5.8,Shopping,430.87,0.78
CUSTS-4409,PlayStation Plus,6.89,Healthcare,145.58,0.98
CUSTS-9354,Spotify,29.58,Food,371.33,0.08
CUSTS-9012,Hulu,8.33,Food,421.2,0.03
CUSTS-4317,PlayStation Plus,13.65,Utilities,260.57,0.13
CUSTS-5213,PlayStation Plus,21.55,Healthcare,446.49,0.89
CUSTS-7222,Netflix,6.35,Utilities,150.52,0.23
CUSTS-2732,Hulu,24.58,Utilities,306.86,0.53
CUSTS-3822,Apple Music,9.11,Education,99.35,0.12
CUSTS-4780,Apple Music,28.14,Food,137.66,0.52
CUSTS-5364,Amazon Prime,25.36,Food,428.1,0.62
CUSTS-3744,PlayStation Plus,21.4,Utilities,473.59,0.31
CUSTS-6224,Apple Music,14.28,Healthcare,413.51,0.94
CUSTS-2474,Amazon Prime,11.67,Education,146.69,0.54
CUSTS-3191,Disney+,22.74,Education,428.07,0.06
CUSTS-4563,Adobe Creative Cloud,20.88,Healthcare,102.73,0.72
CUSTS-7934,Disney+,14.46,Education,229.59,0.04
CUSTS-3394,Netflix,23.68,Food,299.02,0.89
CUSTS-7597,Adobe Creative Cloud,9.13,Healthcare,488.92,0.82
CUSTS-4979,Amazon Prime,6.03,Travel,100.57,0.55
CUSTS-9078,Adobe Creative Cloud,12.5,Healthcare,91.83,0.26
CUSTS-6636,Hulu,22.88,Food,304.84,0.36
CUSTS-5480,Amazon Prime,24.51,Travel,325.57,0.96
CUSTS-2683,Netflix,20.15,Healthcare,284.48,0.84
CUSTS-9960,PlayStation Plus,14.6,Travel,124.91,0.3
CUSTS-6528,PlayStation Plus,13.93,Utilities,418.46,0.31
CUSTS-6635,PlayStation Plus,20.26,Healthcare,239.03,0.68
CUSTS-9376,Adobe Creative Cloud,13.17,Education,238.13,0.78
CUSTS-3967,Disney+,17.68,Education,123.74,0.2
CUSTS-2598,Amazon Prime,5.68,Utilities,315.68,0.07
CUSTS-5806,Netflix,12.84,Healthcare,82.11,0.09
CUSTS-3347,Spotify,11.73,Healthcare,259.63,0.17
CUSTS-4358,Netflix,5.05,Travel,434.21,0.66
CUSTS-7629,Hulu,20.53,Shopping,61.84,0.39
CUSTS-6075,Amazon Prime,14.18,Education,337.75,0.59
CUSTS-9911,PlayStation Plus,8.76,Healthcare,331.85,0.98
CUSTS-6350,Spotify,29.5,Travel,347.17,0.25
CUSTS-5812,Disney+,25.46,Utilities,424.53,0.94
CUSTS-4779,Hulu,5.74,Healthcare,227.87,0.41
CUSTS-5821,Adobe Creative Cloud,23.75,Utilities,180.03,0.54
CUSTS-7940,Netflix,8.03,Shopping,344.57,0.25
CUSTS-4118,Amazon Prime,18.64,Travel,436.01,0.47
CUSTS-7134,Netflix,11.94,Utilities,69.81,0.48
CUSTS-9002,Amazon Prime,16.18,Shopping,141.12,0.87
CUSTS-3226,Disney+,24.15,Travel,412.76,0.59
CUSTS-2210,Amazon Prime,19.21,Travel,108.58,0.52
CUSTS-2331,Amazon Prime,24.01,Utilities,496.74,0.18
CUSTS-9817,Netflix,7.95,Entertainment,402.25,0.46
CUSTS-3125,PlayStation Plus,18.63,Healthcare,82.84,0.07
CUSTS-1518,Spotify,10.36,Travel,447.15,0.64
CUSTS-6922,PlayStation Plus,16.97,Travel,177.44,0.87
CUSTS-2510,Disney+,26.95,Education,320.52,0.72
CUSTS-8143,Apple Music,25.27,Education,229.37,0.15
CUSTS-2123,Hulu,18.29,Education,139.44,0.18
CUSTS-5759,Spotify,6.62,Healthcare,377.92,0.09
CUSTS-8873,Hulu,16.24,Food,147.31,0.05
CUSTS-4976,Amazon Prime,24.19,Entertainment,115.0,0.37
CUSTS-2181,Apple Music,26.59,Healthcare,96.46,0.93
CUSTS-2264,Netflix,9.41,Entertainment,185.55,0.3
CUSTS-2523,Adobe Creative Cloud,29.02,Shopping,264.79,0.8
CUSTS-4570,Disney+,28.51,Utilities,97.03,0.2
CUSTS-7587,Adobe Creative Cloud,18.26,Utilities,438.29,0.06
CUSTS-6536,Disney+,12.94,Food,208.15,0.12
CUSTS-1096,Netflix,26.02,Education,483.08,0.28
CUSTS-1698,PlayStation Plus,10.89,Food,244.75,0.11
CUSTS-5776,Spotify,7.15,Utilities,392.93,0.42
CUSTS-5608,Adobe Creative Cloud,23.68,Healthcare,388.68,0.56
CUSTS-3577,Disney+,22.44,Education,370.65,0.93
CUSTS-2179,Spotify,5.86,Entertainment,486.43,0.33
CUSTS-8987,Hulu,22.88,Travel,467.53,0.33
CUSTS-8930,PlayStation Plus,10.23,Shopping,494.26,0.9
CUSTS-6899,Adobe Creative Cloud,14.91,Travel,231.72,0.9
CUSTS-1231,Hulu,19.91,Education,291.98,0.92
CUSTS-1096,Hulu,20.03,Education,132.04,0.99
CUSTS-1785,Spotify,12.51,Shopping,287.12,0.04
CUSTS-1336,Disney+,20.85,Entertainment,139.5,0.44
CUSTS-3032,Hulu,19.77,Travel,304.87,0.45
CUSTS-2031,Adobe Creative Cloud,22.52,Utilities,184.25,0.02
CUSTS-7076,Disney+,7.36,Shopping,51.07,0.9
CUSTS-4754,PlayStation Plus,12.43,Entertainment,346.02,0.26
CUSTS-4861,Hulu,9.12,Utilities,320.09,0.79
CUSTS-2753,Amazon Prime,27.08,Shopping,152.63,0.82
CUSTS-9324,Apple Music,20.22,Education,90.49,0.64
CUSTS-3411,Apple Music,24.13,Shopping,344.9,0.35
CUSTS-2378,Netflix,26.11,Entertainment,58.47,0.56
CUSTS-7852,Amazon Prime,11.83,Travel,470.86,0.26
CUSTS-6341,Netflix,27.11,Travel,286.58,0.8
CUSTS-9629,Adobe Creative Cloud,17.52,Healthcare,57.79,0.35
CUSTS-3505,Hulu,26.67,Healthcare,198.02,0.65
CUSTS-8434,PlayStation Plus,19.66,Entertainment,369.85,0.42
CUSTS-4555,Hulu,20.5,Healthcare,333.62,0.62
CUSTS-5038,Disney+,22.66,Utilities,288.45,0.45
CUSTS-6905,Spotify,29.99,Education,423.16,0.48
CUSTS-8273,Amazon Prime,17.79,Shopping,418.93,0.18
CUSTS-3171,Disney+,20.66,Healthcare,336.37,0.48
CUSTS-7273,Disney+,15.48,Utilities,259.82,0.54
CUSTS-2098,Apple Music,8.43,Travel,345.35,0.63
CUSTS-9185,Adobe Creative Cloud,16.28,Entertainment,175.54,0.24
CUSTS-5528,Disney+,18.21,Food,449.43,0.01
CUSTS-5939,Hulu,7.54,Entertainment,425.07,0.91
CUSTS-2736,Adobe Creative Cloud,14.16,Shopping,492.28,0.76
CUSTS-7652,Adobe Creative Cloud,8.44,Food,142.58,0.38
CUSTS-8662,Disney+,22.22,Shopping,458.45,0.03
CUSTS-9361,Netflix,7.15,Utilities,225.04,0.45
CUSTS-8692,Hulu,19.46,Entertainment,312.67,0.87
CUSTS-5926,PlayStation Plus,5.21,Food,165.01,0.99
CUSTS-2746,Disney+,8.97,Shopping,228.83,0.74
CUSTS-1620,Adobe Creative Cloud,26.96,Food,277.82,0.61
CUSTS-2396,Netflix,17.3,Entertainment,115.14,0.38
CUSTS-8265,Amazon Prime,5.85,Shopping,103.08,0.31
CUSTS-2207,PlayStation Plus,9.93,Entertainment,221.23,0.32
CUSTS-5261,Adobe Creative Cloud,22.65,Shopping,481.26,0.63
CUSTS-2759,Hulu,8.98,Food,182.77,0.98
CUSTS-4458,Apple Music,9.53,Education,107.17,0.41
CUSTS-4222,Spotify,8.15,Shopping,418.0,0.95
CUSTS-5555,Hulu,15.85,Utilities,261.91,0.69
CUSTS-7852,Disney+,14.26,Healthcare,121.15,0.25
CUSTS-2538,Adobe Creative Cloud,25.61,Utilities,174.14,0.16
CUSTS-3195,Apple Music,14.18,Utilities,442.42,0.34
CUSTS-3079,Netflix,10.32,Education,212.89,0.01
CUSTS-7023,PlayStation Plus,8.21,Utilities,111.71,0.56
CUSTS-6358,Amazon Prime,5.92,Food,484.33,0.53
CUSTS-1918,Spotify,8.27,Entertainment,72.75,0.54
CUSTS-3365,Disney+,16.73,Education,249.85,0.54
CUSTS-8184,Adobe Creative Cloud,11.88,Entertainment,465.95,0.26
CUSTS-7129,Netflix,27.71,Food,291.86,0.23
CUSTS-2092,Disney+,19.07,Education,237.04,0.38
CUSTS-1913,Apple Music,8.67,Food,131.68,0.51
CUSTS-8379,PlayStation Plus,19.43,Entertainment,338.29,0.34
CUSTS-5665,PlayStation Plus,16.13,Food,227.74,0.61
CUSTS-3316,Amazon Prime,22.7,Travel,116.82,0.24
CUSTS-8158,Adobe Creative Cloud,21.12,Healthcare,228.44,0.08
CUSTS-9438,Amazon Prime,22.94,Shopping,84.4,0.18
CUSTS-7855,Disney+,11.25,Food,175.98,1.0
CUSTS-7673,Amazon Prime,18.64,Shopping,182.11,0.74
CUSTS-1982,Disney+,6.21,Entertainment,127.91,0.67
CUSTS-4219,PlayStation Plus,21.08,Travel,410.99,0.31
CUSTS-1644,Netflix,15.51,Entertainment,483.37,0.39
CUSTS-7598,Disney+,6.63,Travel,372.4,0.09
CUSTS-4265,Apple Music,17.94,Entertainment,284.48,0.38
CUSTS-3636,PlayStation Plus,17.1,Food,241.58,0.38
CUSTS-7848,Hulu,29.77,Travel,305.48,0.01
CUSTS-4207,Disney+,14.01,Food,367.89,0.29
CUSTS-1595,Apple Music,11.44,Utilities,321.14,0.8
CUSTS-9281,PlayStation Plus,29.07,Education,297.32,0.21
CUSTS-2143,Disney+,21.18,Entertainment,495.23,0.94
CUSTS-2222,Disney+,12.87,Healthcare,224.56,0.77
CUSTS-2222,Disney+,14.14,Education,315.86,0.38
CUSTS-3331,PlayStation Plus,8.44,Utilities,156.32,0.09
CUSTS-1894,PlayStation Plus,24.92,Entertainment,82.92,0.74
CUSTS-8397,Hulu,10.66,Healthcare,259.94,0.03
CUSTS-5254,PlayStation Plus,29.13,Travel,71.96,0.27
CUSTS-5970,Hulu,19.16,Travel,458.28,0.07
CUSTS-9651,PlayStation Plus,23.39,Shopping,394.59,0.57
CUSTS-1494,Spotify,25.93,Healthcare,136.49,0.29
CUSTS-8592,Adobe Creative Cloud,16.16,Healthcare,82.33,0.6
CUSTS-9219,Netflix,27.98,Utilities,457.89,0.46
CUSTS-6047,Apple Music,9.98,Healthcare,301.2,0.79
CUSTS-6241,Netflix,11.35,Entertainment,342.7,0.71
CUSTS-2337,PlayStation Plus,7.31,Shopping,282.47,0.44
CUSTS-7414,Spotify,25.48,Food,458.0,0.55
CUSTS-3206,Spotify,9.7,Healthcare,121.56,0.91
CUSTS-1165,Amazon Prime,5.55,Healthcare,350.22,0.66
CUSTS-1633,Spotify,13.15,Utilities,441.17,0.77
CUSTS-1982,Hulu,21.67,Food,334.81,0.74
CUSTS-9218,Spotify,12.15,Travel,135.93,0.38
CUSTS-8654,Disney+,28.14,Travel,348.07,0.52
CUSTS-6999,Disney+,13.84,Education,365.84,0.46
CUSTS-9218,Spotify,20.98,Shopping,446.28,0.21
CUSTS-9769,Amazon Prime,21.82,Healthcare,494.0,0.46
CUSTS-4728,Spotify,27.42,Healthcare,291.54,0.29
CUSTS-2098,Disney+,14.75,Utilities,224.88,0.57
CUSTS-9749,Apple Music,19.96,Healthcare,88.15,0.85
CUSTS-8186,Spotify,12.37,Education,204.46,0.77
CUSTS-8892,PlayStation Plus,20.46,Entertainment,188.03,0.71
CUSTS-3344,Adobe Creative Cloud,11.42,Travel,95.77,0.39
CUSTS-2313,Apple Music,12.32,Utilities,495.83,0.66
CUSTS-1792,PlayStation Plus,12.23,Entertainment,122.77,0.47
CUSTS-2522,Adobe Creative Cloud,9.09,Education,483.34,0.95
CUSTS-8099,Disney+,24.35,Utilities,265.71,0.98
CUSTS-6002,Spotify,12.68,Food,294.98,0.21
CUSTS-4272,Apple Music,25.92,Utilities,283.33,0.99
CUSTS-8093,Apple Music,20.95,Travel,373.38,0.46
CUSTS-3861,Amazon Prime,19.44,Healthcare,121.41,0.28
CUSTS-2955,Netflix,25.97,Healthcare,73.15,0.7
CUSTS-6998,Disney+,25.54,Shopping,382.25,0.72
CUSTS-7130,Disney+,20.59,Shopping,124.57,0.87
CUSTS-2587,Hulu,15.68,Food,187.2,0.94
CUSTS-6707,PlayStation Plus,14.84,Travel,118.23,0.16
CUSTS-6027,PlayStation Plus,16.22,Education,268.85,0.95
CUSTS-8147,Amazon Prime,9.71,Utilities,209.18,0.65
CUSTS-4746,Spotify,28.18,Education,263.97,0.14
CUSTS-7751,Adobe Creative Cloud,5.9,Travel,229.87,0.31
CUSTS-9268,Disney+,19.62,Healthcare,191.94,0.8
CUSTS-4371,Amazon Prime,8.81,Entertainment,222.98,0.45
CUSTS-4563,Disney+,23.94,Healthcare,107.97,0.27
CUSTS-3433,Amazon Prime,10.25,Education,385.25,0.9
CUSTS-7814,Apple Music,22.87,Healthcare,350.94,0.8
CUSTS-8095,PlayStation Plus,15.4,Shopping,364.65,0.08
CUSTS-5225,Spotify,27.75,Healthcare,333.21,0.4
CUSTS-8912,Hulu,21.35,Utilities,191.53,0.07
CUSTS-8087,Adobe Creative Cloud,8.38,Shopping,323.38,0.7
CUSTS-1651,Hulu,28.34,Education,254.47,0.57
CUSTS-3980,Apple Music,28.06,Travel,441.73,0.6
CUSTS-7279,Disney+,21.35,Shopping,176.51,0.27
CUSTS-9196,Adobe Creative Cloud,6.31,Shopping,414.72,0.61
CUSTS-6388,Spotify,26.73,Travel,212.33,0.26
CUSTS-2940,Netflix,26.67,Travel,305.96,0.69
CUSTS-1357,Adobe Creative Cloud,7.96,Education,115.76,0.89
CUSTS-4299,Netflix,21.35,Utilities,63.53,0.33
CUSTS-3594,Adobe Creative Cloud,18.48,Healthcare,469.95,0.78
CUSTS-8046,Disney+,19.09,Education,349.99,0.84
CUSTS-7014,Spotify,12.21,Healthcare,84.74,0.01
CUSTS-7494,Adobe Creative Cloud,20.53,Utilities,415.94,0.35
CUSTS-7126,Disney+,13.29,Healthcare,86.05,0.13
CUSTS-4914,Netflix,12.64,Food,212.86,0.66
CUSTS-9558,Apple Music,13.48,Entertainment,153.85,0.23
CUSTS-3662,Disney+,19.98,Utilities,177.03,0.34
CUSTS-6350,Amazon Prime,14.57,Utilities,137.07,0.88
CUSTS-8949,PlayStation Plus,19.89,Shopping,137.46,0.37
CUSTS-9653,PlayStation Plus,20.94,Utilities,264.61,0.61
CUSTS-3653,PlayStation Plus,18.36,Healthcare,114.33,0.77
CUSTS-4770,Apple Music,7.98,Entertainment,261.34,0.93
CUSTS-5548,Amazon Prime,21.9,Shopping,171.06,0.11
CUSTS-4158,Amazon Prime,21.66,Utilities,419.08,0.9
CUSTS-1351,Hulu,6.2,Utilities,209.77,0.33
