business_id,market_trend_score,industry_growth_rate,competitor_count,customer_acquisition_cost,customer_retention_rate,advertising_budget,brand_reputation_score,social_media_engagement,sentiment_score
MKT-05219,5,8.02,311,492.77,66.87,4737568.84,2.67,78779,3.27
MKT-05220,10,5.07,371,197.62,55.1,2930483.83,1.66,754413,4.6
MKT-05221,4,11.86,17,375.22,92.28,254128.76,4.94,44173,3.18
MKT-05222,5,-4.18,55,421.77,67.74,819832.47,4.95,81179,3.23
MKT-05223,7,-3.48,388,270.52,65.26,4789903.2,1.4,686015,1.43
MKT-05224,7,12.48,311,286.33,90.31,355169.61,1.08,472410,1.29
MKT-05225,3,8.37,497,58.94,59.35,722753.78,4.12,623004,1.46
MKT-05226,4,4.03,18,91.82,93.85,1920209.92,3.31,967027,2.93
MKT-05227,4,3.52,58,479.34,74.9,3764323.53,1.65,25175,3.82
MKT-05228,9,0.05,30,359.57,65.45,4725368.84,1.6,949269,2.37
MKT-05229,2,3.35,327,421.63,78.84,620471.54,4.44,585124,2.36
MKT-05230,4,9.04,449,468.74,63.0,4760127.36,3.21,866875,1.92
MKT-05231,6,1.83,425,485.07,60.07,1158696.45,4.18,426736,3.24
MKT-05232,4,13.38,125,450.99,86.46,153655.09,3.2,807935,1.15
MKT-05233,4,-3.56,240,281.62,80.07,4738708.8,4.4,370865,1.73
MKT-05234,4,4.7,289,220.14,66.96,4427769.9,4.66,184971,1.73
MKT-05235,3,9.97,144,183.98,84.4,2556802.46,3.64,880175,2.71
MKT-05236,3,-1.47,276,156.78,65.19,1102351.06,2.5,246008,4.02
MKT-05237,4,-4.0,343,429.93,87.0,3617411.25,4.18,641163,4.27
MKT-05238,10,13.75,217,53.95,71.0,4361840.47,2.77,939083,2.91
MKT-05239,8,-3.22,29,326.87,78.8,3416462.83,3.84,616681,3.08
MKT-05240,6,14.66,166,130.21,58.75,3860429.22,1.86,230479,2.2
MKT-05241,6,-4.19,220,446.93,84.02,1662899.43,3.04,118960,1.71
MKT-05242,3,7.55,427,23.35,89.09,1980078.91,3.94,743943,2.75
MKT-05243,1,12.89,186,37.73,59.8,2185522.33,2.27,581129,3.77
MKT-05244,9,11.29,154,390.85,59.1,2390684.83,2.75,897962,3.8
MKT-05245,4,14.09,487,197.38,91.41,2682998.46,2.8,381927,4.67
MKT-05246,9,7.62,353,276.84,90.62,4106831.57,4.19,752625,2.29
MKT-05247,4,2.3,117,181.36,50.34,3783527.74,1.68,303377,3.76
MKT-05248,3,3.06,324,458.49,94.49,688032.78,1.3,433292,4.9
MKT-05249,1,-0.37,413,47.48,93.53,649698.94,1.84,71774,1.95
MKT-05250,5,-4.89,38,370.96,61.3,2207038.39,2.12,646597,2.14
MKT-05251,7,9.6,20,181.31,81.48,3998339.55,2.28,479439,2.74
MKT-05252,10,8.15,15,486.21,71.42,2921453.53,4.89,354708,4.5
MKT-05253,2,13.26,260,222.32,79.86,2131542.05,2.97,686820,3.93
MKT-05254,7,5.87,217,355.93,78.99,3915551.09,2.48,809724,2.17
MKT-05255,1,12.19,141,85.72,91.36,3465077.61,3.75,904175,3.72
MKT-05256,9,2.72,212,24.83,83.57,4336256.07,2.95,136695,1.54
MKT-05257,9,-2.8,408,179.88,87.28,4808120.82,4.45,179215,3.04
MKT-05258,9,14.13,282,56.17,92.76,2266038.24,2.69,341295,3.85
MKT-05259,8,12.44,404,19.63,60.73,1738873.26,3.31,817437,4.67
MKT-05260,2,10.33,184,229.97,68.78,2158591.64,4.39,514442,1.94
MKT-05261,2,8.64,20,292.32,72.14,3620714.68,3.49,42866,2.38
MKT-05262,8,8.61,256,446.7,92.73,2786534.18,2.08,276533,4.47
MKT-05263,9,12.27,470,96.15,71.04,1212588.45,2.36,168507,4.48
MKT-05264,5,9.03,132,97.06,88.23,2394255.46,4.99,115638,1.68
MKT-05265,2,4.74,454,217.73,62.52,2606039.75,2.1,977666,4.6
MKT-05266,4,2.62,484,176.91,78.48,3891593.34,2.16,5173,4.84
MKT-05267,9,1.29,347,466.93,55.67,2081387.52,4.56,794045,1.76
MKT-05268,6,2.75,150,272.12,83.34,111255.29,2.31,16980,2.65
MKT-05269,6,-2.46,240,84.65,78.25,2909070.48,3.68,976618,1.62
MKT-05270,3,-2.59,257,98.38,75.87,286505.86,1.37,231198,4.47
MKT-05271,6,1.45,450,486.23,88.56,226475.54,4.61,792407,2.37
MKT-05272,6,13.63,28,470.39,94.12,1960561.03,2.52,796403,3.1
MKT-05273,6,14.53,43,53.29,75.41,4224798.02,4.0,957832,2.68
MKT-05274,3,3.43,205,34.0,51.82,2018835.39,2.0,721920,1.7
MKT-05275,1,1.44,221,51.47,90.61,4859895.59,3.93,399363,2.42
MKT-05276,1,0.72,464,10.24,80.69,925034.98,4.72,988710,3.93
MKT-05277,10,-2.49,264,429.48,82.07,4990163.62,1.49,766366,3.17
MKT-05278,1,2.4,117,8.8,77.48,4802289.55,4.66,427879,2.68
MKT-05279,2,-2.0,206,309.36,83.95,1694559.13,4.82,770706,3.62
MKT-05280,7,10.44,405,348.77,89.17,2624363.89,4.97,157355,2.38
MKT-05281,8,-1.82,240,26.35,91.16,3750138.03,1.76,285411,5.0
MKT-05282,3,13.11,349,436.97,90.85,1101508.64,3.17,518067,1.91
MKT-05283,6,7.57,402,226.93,53.28,3734148.05,3.62,802921,4.9
MKT-05284,9,13.74,39,247.63,51.37,4514835.41,1.06,497397,1.67
MKT-05285,9,1.68,128,41.51,86.1,4155234.21,1.31,299753,2.13
MKT-05286,3,7.8,331,405.75,69.13,3355040.67,2.4,25686,1.15
MKT-05287,3,-2.88,102,407.51,71.06,4679230.62,2.82,597823,1.87
MKT-05288,4,11.25,231,34.13,55.79,4931266.01,2.31,310256,2.37
MKT-05289,6,-0.41,425,378.72,61.44,3950016.18,2.37,389615,1.73
MKT-05290,1,8.16,74,170.84,61.57,4239420.07,3.78,120306,4.55
MKT-05291,9,-0.93,96,137.81,59.2,4143652.74,4.5,33886,2.99
MKT-05292,9,4.24,441,240.43,88.76,4443768.5,2.67,585450,3.43
MKT-05293,7,-3.77,279,116.48,84.18,1410283.71,1.63,888255,4.27
MKT-05294,3,12.51,251,68.2,69.02,1204956.22,2.69,160595,4.12
MKT-05295,4,7.84,71,375.85,62.94,1659246.41,1.12,156253,1.55
MKT-05296,5,-0.12,46,22.58,60.84,2668943.44,3.67,977127,4.76
MKT-05297,4,-3.55,9,220.78,85.39,528349.6,2.21,71876,2.46
MKT-05298,6,-3.67,183,273.97,73.44,1385233.41,3.09,438844,2.94
MKT-05299,6,-1.09,335,302.95,67.3,1511737.9,1.94,578516,2.99
MKT-05300,7,14.74,314,18.17,93.94,2399062.74,2.81,345306,3.83
MKT-05301,6,7.87,460,392.68,64.63,139055.4,1.76,774276,2.03
MKT-05302,2,-4.53,445,405.21,92.34,4330511.76,4.13,97111,1.32
MKT-05303,6,-2.88,338,19.13,94.27,4942320.6,3.5,962704,4.74
MKT-05304,9,6.66,445,131.28,88.83,2988593.56,2.38,609220,1.95
MKT-05305,2,4.34,433,209.68,64.43,1693340.65,2.33,255169,4.09
MKT-05306,2,-1.58,157,195.04,74.17,838424.32,3.65,135806,2.24
MKT-05307,8,7.65,99,61.13,68.75,3063184.4,2.22,260852,4.86
MKT-05308,1,-2.18,115,21.08,52.15,4266161.73,4.95,708026,2.52
MKT-05309,3,-4.4,87,166.78,65.68,2124304.98,3.26,511961,2.23
MKT-05310,2,3.91,97,76.51,64.48,3976804.34,1.48,273193,1.91
MKT-05311,3,-0.82,400,478.34,52.34,581866.75,4.74,557273,2.81
MKT-05312,5,6.91,50,230.24,79.14,1984441.19,4.93,425041,4.22
MKT-05313,4,6.69,246,214.14,87.52,3326284.86,2.26,775851,3.95
MKT-05314,9,9.11,492,94.55,59.85,2789817.25,3.4,652434,2.79
MKT-05315,5,-1.94,323,95.14,90.5,3804487.91,3.29,160138,4.81
MKT-05316,3,9.95,302,450.6,57.79,2259873.23,3.18,702920,3.55
MKT-05317,3,2.78,273,147.42,82.7,4831376.65,4.34,760914,2.73
MKT-05318,4,-4.25,397,144.2,85.88,4595819.64,2.14,797766,2.53
MKT-05319,9,-4.09,335,307.92,86.32,4805589.62,1.61,634181,2.91
MKT-05320,10,6.9,296,93.09,67.53,77253.88,2.47,176744,4.77
MKT-05321,5,9.3,24,12.65,56.61,3700352.16,2.71,369853,3.72
MKT-05322,8,-0.12,142,450.59,82.43,2471385.28,2.45,515682,3.25
MKT-05323,6,-1.62,370,94.4,61.89,4026356.33,1.45,759039,2.71
MKT-05324,2,4.09,245,76.53,64.73,4292028.01,1.82,972758,1.09
MKT-05325,8,9.1,281,141.16,66.8,3814139.43,3.4,214142,2.06
MKT-05326,10,2.8,135,217.94,82.36,114138.23,4.8,110474,1.7
MKT-05327,3,2.86,64,308.95,78.53,286707.2,4.78,263397,2.23
MKT-05328,6,8.82,321,181.25,61.0,3163219.59,1.07,426932,1.03
MKT-05329,5,5.83,381,259.31,91.66,4001608.18,4.7,62922,4.47
MKT-05330,5,-0.3,381,221.29,87.78,3695501.84,3.05,547055,4.89
MKT-05331,3,4.41,448,148.76,50.81,652585.72,3.56,568786,1.3
MKT-05332,4,-3.51,361,401.29,54.05,2669094.64,4.17,844059,4.28
MKT-05333,8,-3.09,223,133.92,94.08,3044730.34,3.56,591251,4.01
MKT-05334,3,-3.16,199,110.84,76.52,709179.54,3.72,837845,4.05
MKT-05335,6,7.08,461,449.23,94.13,4413695.01,1.37,448498,2.25
MKT-05336,4,0.4,232,48.81,70.69,4696136.1,3.06,912916,2.81
MKT-05337,3,4.48,428,322.98,58.06,463284.52,2.84,173100,2.12
MKT-05338,7,-3.81,53,464.06,64.66,277326.45,4.31,339047,1.6
MKT-05339,5,14.45,148,332.49,66.63,689033.32,1.82,60357,1.37
MKT-05340,5,9.61,99,472.52,70.07,4657026.73,1.9,913820,4.66
MKT-05341,4,7.94,383,423.5,74.31,645651.07,2.68,558313,4.28
MKT-05342,8,1.47,343,319.37,84.51,2966581.35,1.06,400685,2.98
MKT-05343,8,1.05,302,445.97,82.03,1832131.88,1.68,153677,3.76
MKT-05344,3,-0.39,142,224.79,77.16,2520172.33,1.08,688474,3.94
MKT-05345,1,1.59,399,39.34,92.72,784349.48,3.93,470311,2.31
MKT-05346,6,12.43,154,90.06,87.48,4053022.21,3.2,874095,1.02
MKT-05347,5,6.3,364,298.75,57.18,733417.95,2.68,74148,4.58
MKT-05348,9,14.94,53,21.35,93.77,75592.34,4.02,667632,4.35
MKT-05349,7,13.83,155,471.68,84.9,4425262.27,2.18,278148,4.41
MKT-05350,2,-2.14,435,44.62,81.5,373852.86,4.71,948338,2.12
MKT-05351,10,1.15,77,449.39,85.96,699493.66,4.55,71764,3.17
MKT-05352,2,5.92,355,308.59,72.47,1903103.73,4.64,61999,3.38
MKT-05353,2,13.4,9,329.21,54.71,4949994.68,3.38,415717,3.93
MKT-05354,5,9.18,271,372.54,60.23,4759197.56,1.12,651665,1.2
MKT-05355,7,7.09,352,163.55,79.23,3285333.4,3.7,332019,2.99
MKT-05356,9,-2.18,95,259.23,56.15,4579985.58,3.07,632851,2.97
MKT-05357,1,7.38,92,457.0,80.16,4482809.94,3.85,501953,4.01
MKT-05358,1,-3.36,414,429.9,55.67,3477477.34,1.87,807638,1.22
MKT-05359,5,7.91,144,171.72,64.65,4436856.51,4.16,372291,1.44
MKT-05360,2,6.97,248,8.64,65.9,2584097.45,4.51,624112,2.24
MKT-05361,9,7.13,37,167.36,65.09,4381830.19,4.32,218933,1.73
MKT-05362,7,12.22,278,158.76,50.5,392078.07,4.86,614060,1.79
MKT-05363,9,-0.57,468,169.34,54.89,1675031.03,1.34,842395,2.6
MKT-05364,6,12.62,428,68.92,73.2,4694154.95,2.57,970024,3.06
MKT-05365,9,6.14,225,86.4,90.46,1191871.76,4.7,64453,1.71
MKT-05366,3,3.1,335,23.99,64.35,986242.72,1.12,608425,1.49
MKT-05367,4,2.52,48,448.61,75.55,3061271.29,4.97,763518,1.39
MKT-05368,9,-1.59,360,493.01,51.02,4367219.65,2.01,57496,1.23
MKT-05369,4,12.11,500,276.57,53.62,3875988.59,1.32,531515,4.95
MKT-05370,9,14.63,33,162.77,76.07,4909000.52,2.52,673392,1.9
MKT-05371,3,-0.89,256,465.55,61.21,444155.43,2.71,325593,3.27
MKT-05372,2,11.67,436,43.79,69.03,1965994.1,4.59,759992,3.32
MKT-05373,6,0.43,104,256.34,60.08,2503929.53,4.15,821472,2.14
MKT-05374,7,6.0,170,409.34,50.43,3204136.33,2.31,880788,4.61
MKT-05375,8,6.35,146,403.18,70.24,3854897.31,1.45,460834,2.77
MKT-05376,4,10.77,387,266.14,67.44,3891309.31,3.44,354259,3.22
MKT-05377,4,1.13,51,294.31,69.02,1280270.25,3.79,102138,4.45
MKT-05378,9,7.93,161,108.58,64.82,4247140.32,2.63,161637,4.76
MKT-05379,3,11.25,378,300.98,70.57,1858092.03,3.04,498752,3.32
MKT-05380,10,5.33,281,57.46,72.1,1886083.82,3.12,355725,3.44
MKT-05381,3,11.84,317,391.97,60.36,4080179.41,2.68,526007,2.84
MKT-05382,5,2.76,13,289.26,65.5,944036.9,4.0,859690,1.15
MKT-05383,9,12.73,306,188.21,81.69,2201368.95,3.25,611711,1.31
MKT-05384,3,0.93,350,322.69,90.17,4694884.89,2.14,499598,4.3
MKT-05385,6,-2.96,41,331.91,94.36,3249567.5,2.48,49991,1.53
MKT-05386,10,-2.43,339,38.18,52.3,3137655.67,3.41,484431,3.04
MKT-05387,7,-2.72,483,492.56,92.83,1376485.9,3.75,772624,4.71
MKT-05388,10,-2.65,14,434.07,91.63,235411.87,4.94,159358,1.59
MKT-05389,10,10.7,274,87.66,55.7,975172.18,4.92,781504,4.69
MKT-05390,2,14.75,291,442.59,57.6,4210395.42,4.0,533189,4.36
MKT-05391,1,-3.9,258,138.53,79.95,1615122.31,4.19,861121,1.85
MKT-05392,10,-4.91,382,101.76,79.29,4582123.22,3.05,565249,4.94
MKT-05393,3,4.24,422,202.1,51.73,4385848.91,3.84,334715,1.97
MKT-05394,1,-4.44,487,116.19,52.11,3695087.07,1.2,161437,3.28
MKT-05395,9,14.28,472,163.35,76.16,1898429.92,1.45,238298,4.33
MKT-05396,5,6.58,304,193.1,63.58,582359.02,3.67,554867,2.2
MKT-05397,5,0.68,434,61.42,83.81,2501880.2,1.19,608350,4.61
MKT-05398,2,-2.31,452,30.66,73.25,3727338.9,3.68,818173,4.2
MKT-05399,4,11.42,240,309.83,94.66,3770044.68,4.06,245447,2.46
MKT-05400,4,3.47,323,422.56,85.83,1513668.73,2.75,857010,3.14
MKT-05401,7,11.59,117,123.2,56.44,1692515.38,1.9,629484,2.48
MKT-05402,7,10.9,246,335.86,77.26,1935659.81,2.01,516784,2.72
MKT-05403,4,-0.57,41,46.29,84.85,1716982.42,4.64,728553,3.74
MKT-05404,4,1.73,402,55.85,71.88,2916685.66,3.46,752272,3.72
MKT-05405,3,6.34,10,353.89,53.24,3520574.01,2.34,968212,3.32
MKT-05406,7,7.47,332,24.09,70.7,4147135.22,4.9,406070,4.24
MKT-05407,7,7.84,432,281.1,58.44,2517821.59,4.88,853118,4.21
MKT-05408,1,-4.32,327,220.61,73.45,2478778.77,4.05,334990,1.8
MKT-05409,9,7.22,282,258.19,67.3,977909.15,1.06,439293,3.03
MKT-05410,8,8.27,111,72.68,61.61,1226260.76,3.54,290677,2.05
MKT-05411,10,1.69,249,236.42,79.48,622049.73,3.39,252096,3.51
MKT-05412,1,9.15,39,450.33,68.18,3834297.58,2.27,231583,1.8
MKT-05413,8,-3.18,73,371.98,91.87,2766883.75,3.18,989995,2.83
MKT-05414,9,9.36,332,388.67,59.09,1562454.22,1.15,666851,3.89
MKT-05415,10,9.31,478,475.63,84.0,3501429.92,1.93,368523,3.46
MKT-05416,3,-0.56,381,465.26,58.52,3245752.09,3.73,440545,2.76
MKT-05417,5,2.85,395,194.5,88.81,358117.83,1.68,439232,4.58
MKT-05418,6,1.69,312,375.39,78.83,1874725.75,2.86,530949,1.71
MKT-05419,5,13.07,320,471.89,56.14,1476825.33,3.92,70406,2.21
MKT-05420,8,13.54,450,367.84,60.55,1492644.86,1.86,661370,2.21
MKT-05421,3,-4.75,6,115.17,78.75,2124824.21,2.11,864854,1.19
MKT-05422,3,11.4,488,296.36,50.22,1685794.88,3.57,462509,1.59
MKT-05423,4,-4.06,372,272.4,87.88,866931.78,4.93,813761,4.76
MKT-05424,6,1.33,401,436.14,91.25,2061914.65,4.4,369858,2.63
MKT-05425,9,2.76,406,125.91,63.08,808392.24,2.83,9903,2.02
MKT-05426,6,0.95,73,416.46,59.24,3998788.77,2.18,454270,4.1
MKT-05427,6,10.88,102,105.79,59.68,2442471.43,2.8,632238,3.37
MKT-05428,9,10.67,377,197.91,56.37,1780463.98,1.21,658406,3.08
MKT-05429,2,3.29,216,337.68,91.19,1084031.99,4.14,643378,1.38
MKT-05430,6,12.62,193,216.88,83.72,2307681.72,1.96,590463,1.12
MKT-05431,10,3.6,124,89.45,60.94,3809536.85,4.73,393695,4.53
MKT-05432,1,14.53,216,16.74,62.53,1047362.85,1.25,430795,4.02
MKT-05433,3,9.28,465,97.38,52.85,3056598.21,3.83,195891,2.54
MKT-05434,8,1.44,348,90.74,53.59,4838541.81,4.5,539645,2.53
MKT-05435,10,10.52,7,308.33,73.35,111865.09,4.47,99155,1.34
MKT-05436,7,-3.05,398,162.15,93.65,4065078.93,1.17,292842,2.23
MKT-05437,8,8.76,231,362.38,59.7,2557220.32,3.91,409679,4.26
MKT-05438,1,8.74,420,68.76,73.01,3246728.71,2.35,408130,4.17
MKT-05439,4,-2.42,63,405.03,52.44,2175003.29,3.79,567505,1.08
MKT-05440,8,-0.65,132,227.21,60.77,3473488.87,2.58,989891,3.79
MKT-05441,4,13.53,142,470.81,91.92,4624426.61,1.93,302873,2.1
MKT-05442,10,5.82,435,142.66,59.49,3263285.84,2.93,900200,2.21
MKT-05443,6,5.68,355,222.79,54.23,1247995.7,3.21,162412,2.07
MKT-05444,5,-3.7,16,213.11,50.38,4514228.84,2.36,439579,4.28
MKT-05445,10,6.09,414,467.75,51.75,1070833.62,2.68,469058,3.02
MKT-05446,7,13.62,276,7.2,66.94,4521305.5,1.48,387083,3.06
MKT-05447,7,13.63,431,428.96,60.55,688370.34,4.1,862581,3.66
MKT-05448,6,-4.11,345,19.55,72.91,2408776.15,1.26,254302,4.02
MKT-05449,4,5.64,280,386.88,94.06,590863.06,4.4,453060,3.65
MKT-05450,4,13.39,389,387.54,59.41,470254.9,2.83,866724,4.43
MKT-05451,1,10.41,278,107.61,54.68,4781217.05,4.12,391996,2.17
MKT-05452,3,-2.13,76,487.66,83.81,1792456.81,3.5,335639,2.37
MKT-05453,2,-1.48,34,316.14,92.24,848083.97,2.45,168936,2.6
MKT-05454,9,1.05,98,114.12,58.84,440862.55,4.39,10156,4.58
MKT-05455,2,-3.27,53,36.35,61.12,719032.6,1.07,998407,1.85
MKT-05456,2,14.73,57,265.92,57.7,3318542.28,2.91,847087,3.42
MKT-05457,9,2.24,429,443.17,82.16,2889228.58,1.04,835616,4.92
MKT-05458,8,5.66,305,59.34,64.01,750278.53,2.52,489761,4.76
MKT-05459,6,11.54,261,104.28,58.56,3521140.21,3.3,218561,1.22
MKT-05460,7,13.86,232,218.21,69.85,4615684.21,3.27,282446,1.21
MKT-05461,10,-1.1,413,407.7,55.34,3696592.09,4.29,508555,3.92
MKT-05462,6,2.62,341,107.75,67.59,2211334.53,1.26,997415,1.17
MKT-05463,2,-4.62,463,418.1,79.92,410663.05,2.56,943112,3.61
MKT-05464,6,5.98,476,21.62,61.77,983798.77,1.16,970415,1.51
MKT-05465,4,7.83,8,295.79,58.96,941830.29,3.66,480470,2.98
MKT-05466,8,2.56,70,211.75,94.25,3994450.11,4.39,755047,3.57
MKT-05467,10,11.13,28,41.51,75.42,2067330.86,2.24,346178,2.97
MKT-05468,10,0.06,178,164.1,72.93,4918936.06,3.45,629560,4.14
MKT-05469,5,1.75,407,88.68,54.26,3716175.76,3.45,853292,4.72
MKT-05470,6,6.05,162,82.83,52.52,4656085.58,4.93,997445,1.87
MKT-05471,3,11.32,39,489.89,73.13,1816888.31,3.79,946477,2.73
MKT-05472,6,4.19,419,174.09,76.84,2525983.51,3.35,293818,2.97
MKT-05473,10,10.33,442,235.48,84.02,4811686.07,2.61,466218,3.06
MKT-05474,2,1.06,193,133.37,51.61,4752784.1,2.12,81858,4.58
MKT-05475,7,12.01,295,428.44,67.33,3706448.38,1.06,667965,1.94
MKT-05476,3,-1.93,27,158.33,81.71,1776392.62,3.46,542792,3.32
MKT-05477,6,-0.66,133,240.59,81.26,1470403.55,4.53,629878,1.24
MKT-05478,5,11.06,319,488.36,62.28,2059854.52,3.44,129266,1.38
MKT-05479,1,8.14,357,403.75,61.89,3085692.11,2.89,344297,1.7
MKT-05480,6,-4.48,338,137.17,86.18,2253931.5,3.62,383914,4.01
MKT-05481,8,14.95,350,477.2,52.11,4809611.56,4.46,986352,3.71
MKT-05482,6,-3.96,54,228.79,81.98,1009597.68,1.06,456149,4.03
MKT-05483,2,4.08,492,331.26,73.5,4550996.3,2.2,678372,4.56
MKT-05484,1,2.08,213,44.52,89.54,3660234.1,2.42,819964,2.05
MKT-05485,6,3.54,196,433.41,59.91,3896322.49,3.37,460828,2.74
MKT-05486,10,-4.76,447,364.15,87.56,1392872.11,4.69,241443,4.64
MKT-05487,10,-3.24,330,138.51,50.29,580391.17,2.12,477690,4.97
MKT-05488,6,2.73,126,48.63,70.86,3119884.82,3.81,507785,2.73
MKT-05489,5,0.01,75,470.24,69.47,369231.16,2.48,624571,1.1
MKT-05490,1,1.2,297,159.61,74.07,811041.38,3.72,58882,2.48
MKT-05491,3,-0.24,482,107.76,78.62,3323401.65,3.54,884735,3.16
MKT-05492,8,-4.57,274,171.86,78.69,188263.73,4.32,779606,3.98
MKT-05493,4,3.57,122,416.45,73.28,2277235.14,2.2,941273,2.68
MKT-05494,10,6.29,195,151.51,84.58,464750.32,2.05,570401,2.49
MKT-05495,9,6.85,215,185.42,82.43,2862914.92,3.33,364424,3.32
MKT-05496,4,0.54,358,184.78,86.69,4651347.75,3.95,949048,1.93
MKT-05497,1,4.29,465,488.18,84.33,3825008.27,3.52,184310,2.72
MKT-05498,10,11.27,455,352.79,61.01,2204287.25,4.33,552733,4.89
MKT-05499,7,-1.67,54,162.53,74.83,4017496.28,3.24,106008,1.42
MKT-05500,8,13.85,83,428.57,82.34,1601558.76,1.69,972857,2.6
MKT-05501,9,7.63,414,133.17,89.26,810153.75,1.11,626219,2.9
MKT-05502,9,7.1,98,342.25,82.78,3597088.91,2.11,57084,1.38
MKT-05503,2,0.39,415,426.19,94.55,2790894.72,1.41,813993,3.67
MKT-05504,4,-2.34,92,492.84,73.53,2189138.44,4.91,50384,1.13
MKT-05505,1,12.6,484,408.59,77.12,4998659.6,3.38,480338,4.54
MKT-05506,8,6.35,313,308.88,76.63,3069662.06,4.7,340516,2.2
MKT-05507,4,14.22,391,86.73,79.93,1906591.56,4.35,833477,1.58
MKT-05508,8,13.27,374,424.94,74.8,3954002.49,3.28,45769,2.66
MKT-05509,4,-2.46,15,233.54,89.73,2484531.34,3.85,545821,2.52
MKT-05510,1,7.52,61,83.41,53.03,1125608.08,3.0,722355,1.49
MKT-05511,5,1.05,459,340.07,54.78,4914900.86,4.75,583318,1.54
MKT-05512,4,3.24,423,94.47,53.27,692411.95,2.7,409533,3.34
MKT-05513,3,9.36,438,255.16,78.88,4710103.27,4.64,692412,3.94
MKT-05514,3,10.23,466,470.37,89.15,302362.02,4.46,472055,2.04
MKT-05515,8,12.75,190,472.7,84.13,1029229.62,2.74,202030,2.4
MKT-05516,4,-1.76,10,251.78,78.3,4946911.94,2.63,40190,1.2
MKT-05517,2,-0.4,240,32.77,83.18,3476500.91,1.39,335633,4.19
MKT-05518,4,2.22,8,448.33,55.31,2786811.32,3.29,613489,4.67
MKT-05519,6,11.95,259,197.59,81.5,467929.48,1.99,493903,3.15
MKT-05520,8,5.02,92,378.98,53.13,2882081.9,2.99,973363,1.37
MKT-05521,9,0.41,385,161.61,79.63,4380714.94,2.51,159069,1.15
MKT-05522,4,7.6,385,386.71,74.39,4454402.34,1.69,61188,2.53
MKT-05523,10,10.82,41,205.54,68.74,4466934.67,3.96,80672,3.4
MKT-05524,3,12.29,439,80.91,90.29,1380375.99,2.96,116786,4.35
MKT-05525,7,-3.46,97,117.77,64.47,1469755.51,4.29,477919,1.73
MKT-05526,3,7.3,353,137.02,66.63,4229869.4,4.43,56711,1.69
MKT-05527,5,-4.4,35,313.86,84.95,1079265.84,2.46,515553,1.88
MKT-05528,8,10.35,470,223.72,91.89,4595916.69,4.69,597933,1.31
MKT-05529,5,8.82,186,495.69,72.3,4501750.37,4.54,817174,3.12
MKT-05530,8,1.33,19,314.77,54.25,1932980.55,4.19,52232,3.97
MKT-05531,2,14.1,64,387.9,76.63,3844415.46,1.25,81959,3.82
MKT-05532,10,5.56,280,57.52,62.84,4644919.05,2.58,318495,2.98
MKT-05533,10,-2.88,230,76.61,60.29,2475688.4,1.04,891918,2.12
MKT-05534,3,5.74,144,172.94,54.87,4951900.06,2.29,702539,2.51
MKT-05535,4,13.1,308,170.17,74.4,850911.81,4.84,259621,2.04
MKT-05536,9,2.91,93,342.65,91.9,4411911.78,3.88,907166,2.18
MKT-05537,7,-4.02,427,301.36,92.08,611917.41,1.27,911578,4.95
MKT-05538,8,0.12,253,410.17,61.62,4500740.83,3.09,836388,3.58
MKT-05539,4,12.5,456,304.29,87.32,1663499.85,2.39,499881,3.12
MKT-05540,9,3.41,475,416.0,64.59,3700005.57,2.6,822835,1.99
MKT-05541,7,1.7,7,379.33,74.47,730527.64,2.71,568375,2.82
MKT-05542,4,5.18,127,99.68,62.09,2329593.3,1.12,764692,1.84
MKT-05543,9,2.05,491,499.34,74.68,575396.12,4.92,151395,4.08
MKT-05544,6,8.9,452,283.33,88.92,4495027.26,3.61,147302,4.79
MKT-05545,8,-1.11,449,285.3,91.94,4224712.07,1.01,651589,2.97
MKT-05546,4,-0.96,212,230.98,74.0,1112055.94,2.46,566458,4.37
MKT-05547,9,12.59,311,160.92,85.95,2628068.16,2.77,207767,3.24
MKT-05548,8,12.92,211,255.91,87.84,1347959.26,1.16,961783,3.93
MKT-05549,5,5.42,461,272.89,83.98,1137263.67,2.51,115757,4.63
MKT-05550,5,9.43,37,434.17,94.84,381059.93,2.62,705777,4.88
MKT-05551,4,9.37,192,443.97,67.81,2015886.2,3.37,443188,2.8
MKT-05552,8,12.82,343,265.33,93.56,1183266.76,3.38,938058,1.49
MKT-05553,9,10.06,130,315.35,60.27,4162571.4,3.3,451414,1.64
MKT-05554,7,5.39,166,438.08,78.29,265942.03,3.14,563171,3.42
MKT-05555,5,-3.28,98,467.11,86.61,1785658.54,4.66,797790,3.76
MKT-05556,3,7.06,234,160.21,89.17,432772.96,2.67,478807,3.68
MKT-05557,2,7.63,72,248.81,52.76,3758716.8,1.43,296419,3.32
MKT-05558,2,-4.46,94,131.48,57.78,1452975.4,2.86,83484,1.86
MKT-05559,9,9.95,105,48.68,90.23,4127755.3,2.47,151220,2.08
MKT-05560,4,11.18,129,126.8,87.21,1772845.65,3.87,850494,4.07
MKT-05561,7,-2.78,25,55.83,85.05,4998643.13,1.92,355974,3.74
MKT-05562,4,-3.6,185,177.21,90.2,517537.48,1.63,749795,2.45
MKT-05563,8,-1.94,364,494.01,58.0,342569.68,1.34,715878,4.12
MKT-05564,1,5.31,437,489.35,77.62,1691766.05,2.91,178898,1.26
MKT-05565,1,3.1,287,404.53,51.77,2243548.09,4.33,659765,2.37
