customer_id,age,income,employment_status,credit_score,existing_loans,loan_amount_requested,loan_purpose,loan_approval_status,debt_to_income_ratio,loan_interest_rate,loan_term,default_risk
bc5f72af,36,140341,Self-employed,304,5,488492,Home,Rejected,0.44,14.17,24,Low
9bb74c08,63,129351,Part-time,568,0,370472,Education,Rejected,0.59,13.56,120,High
2a33bc66,63,105314,Self-employed,648,2,401370,Education,Rejected,0.43,12.67,120,High
9fa27e78,35,126435,Full-time,741,2,253670,Home,Approved,0.36,6.33,180,Medium
3ff7aec9,62,142650,Unemployed,466,4,18226,Car,Rejected,0.24,10.9,12,High
41271820,42,37269,Unemployed,602,0,196587,Car,Approved,0.12,3.36,60,Low
88561b64,20,50140,Self-employed,729,2,271996,Personal,Rejected,0.2,9.96,12,Medium
b007962e,51,59157,Part-time,363,0,227284,Education,Approved,0.38,12.71,12,High
2c1b1d1f,27,60495,Part-time,504,5,168804,Personal,Rejected,0.19,7.26,120,Medium
beb53c2a,53,105372,Part-time,477,2,121858,Business,Approved,0.47,5.08,180,Medium
1f85aa58,60,117667,Self-employed,786,1,74703,Business,Approved,0.32,12.48,60,Medium
2f20143b,24,65883,Self-employed,306,4,24496,Home,Approved,0.29,3.7,48,Medium
ef2cdfc0,48,62241,Unemployed,723,2,24674,Car,Approved,0.35,2.98,180,Medium
2eb7c59e,20,141480,Part-time,697,4,484897,Business,Approved,0.14,9.64,24,Medium
b3af8b71,59,77756,Part-time,408,3,431368,Home,Approved,0.64,8.04,120,Low
9d211866,43,68568,Full-time,478,2,241712,Car,Approved,0.64,5.31,12,High
b4c96988,70,143573,Self-employed,573,0,427269,Car,Approved,0.21,12.16,240,High
bb1fccf1,37,81196,Unemployed,625,1,461203,Personal,Approved,0.18,3.16,36,Medium
9c7b7be3,51,72260,Unemployed,748,1,342112,Education,Approved,0.8,13.81,24,Low
00a3461b,29,74879,Full-time,488,3,352559,Education,Approved,0.69,13.97,12,Medium
f024d11e,47,55374,Self-employed,679,0,43228,Business,Approved,0.33,12.04,360,Low
6ffee1e5,55,75244,Self-employed,542,3,336139,Personal,Approved,0.48,4.82,12,High
ebce8684,22,108286,Part-time,421,3,327572,Business,Pending,0.4,5.38,240,Medium
67abb7d1,65,81878,Part-time,713,2,351967,Car,Approved,0.53,10.32,60,Low
c5f916d7,56,92228,Part-time,473,5,414545,Personal,Approved,0.7,7.18,180,Medium
77ed99ff,66,141488,Full-time,599,5,483001,Personal,Rejected,0.48,5.07,12,Medium
d4c2719e,24,110099,Part-time,310,0,233720,Education,Rejected,0.22,10.17,60,High
5addde46,70,97849,Self-employed,523,3,94783,Home,Rejected,0.13,8.84,60,Low
e311674a,62,133313,Unemployed,431,5,116932,Personal,Approved,0.76,5.23,360,Low
98cad696,30,75272,Full-time,453,1,83958,Home,Approved,0.71,8.24,180,Low
1b5b7776,68,22782,Unemployed,415,5,151058,Education,Rejected,0.53,8.71,180,High
cd6e0cf0,45,116082,Part-time,773,0,248855,Personal,Pending,0.71,12.05,24,High
e4fd7197,35,64233,Part-time,498,5,443832,Personal,Approved,0.69,8.02,12,Medium
b0368f4b,55,78162,Unemployed,591,3,320848,Car,Approved,0.21,12.56,36,Medium
50913f75,66,141875,Part-time,630,3,81906,Personal,Approved,0.59,7.44,60,Medium
73886af2,22,70784,Self-employed,539,2,239633,Education,Approved,0.29,10.65,12,Medium
139da333,58,57597,Part-time,557,0,152313,Personal,Rejected,0.25,6.0,60,Medium
82c3b19b,65,52434,Self-employed,713,1,426089,Education,Rejected,0.65,7.87,120,High
cc539d2f,62,51981,Part-time,725,4,353937,Education,Rejected,0.31,14.8,120,Medium
b169c941,48,119672,Full-time,611,1,301833,Car,Approved,0.57,7.88,240,Low
8206a147,52,113171,Full-time,479,1,334657,Home,Pending,0.26,5.31,48,High
4e3e2266,34,65607,Unemployed,713,1,95091,Education,Rejected,0.52,4.19,180,Medium
a586c4b3,45,111062,Self-employed,370,3,450883,Car,Approved,0.36,12.59,360,Low
58c06149,28,28308,Self-employed,333,1,311042,Car,Pending,0.58,8.22,60,Medium
9ff5f028,19,118247,Full-time,406,4,189318,Personal,Approved,0.13,10.77,240,Medium
f4d7d743,67,124750,Unemployed,422,2,385177,Business,Approved,0.43,3.55,24,Medium
589185a4,41,42379,Self-employed,838,5,196093,Car,Rejected,0.6,2.72,48,High
bfa1a83e,65,29069,Unemployed,337,0,388578,Home,Approved,0.15,10.46,180,Low
8e01a83a,44,43932,Full-time,623,5,182465,Home,Approved,0.77,13.05,180,Medium
fc92fba9,31,146351,Full-time,438,2,289060,Business,Pending,0.78,9.52,36,Low
8251679b,60,78203,Part-time,777,2,55509,Education,Rejected,0.17,10.15,12,Medium
6a12f892,58,44768,Unemployed,430,3,221013,Personal,Approved,0.46,9.55,48,Medium
9c1f31f2,42,87767,Full-time,538,4,302306,Car,Approved,0.35,4.34,48,Medium
f5581604,47,54479,Full-time,786,0,226348,Car,Approved,0.21,8.81,120,Low
b77f4784,23,148510,Full-time,633,1,205314,Business,Approved,0.23,6.03,12,Low
b20c8aa1,64,25494,Self-employed,365,0,389984,Personal,Approved,0.47,3.48,60,Medium
01aca1e2,34,114671,Unemployed,450,1,249385,Home,Approved,0.37,13.48,120,Low
495deb00,19,91348,Unemployed,590,5,357991,Car,Approved,0.56,9.61,120,High
6410138e,20,86417,Unemployed,799,5,438103,Home,Pending,0.18,13.79,120,Low
ed88a381,27,131260,Part-time,463,5,39368,Education,Approved,0.47,12.75,12,Medium
84c23da1,60,53960,Full-time,519,4,99180,Business,Pending,0.42,5.0,36,Medium
293412e3,56,64426,Part-time,420,4,257466,Home,Approved,0.12,10.94,120,High
b68eb0c1,44,119688,Self-employed,382,0,497716,Education,Pending,0.67,7.35,360,Medium
effdfd26,67,84778,Self-employed,363,1,196693,Education,Approved,0.5,5.82,12,Medium
960d320b,68,29025,Full-time,734,2,85859,Home,Approved,0.47,7.74,240,High
83f447a1,32,124938,Full-time,632,0,104468,Education,Approved,0.51,4.63,36,Low
4b7c129c,66,29180,Self-employed,747,5,420715,Car,Approved,0.42,6.39,120,High
3f87053b,39,96749,Full-time,751,0,376529,Car,Rejected,0.65,4.91,24,Medium
7e8c9939,21,107546,Self-employed,335,2,404921,Education,Approved,0.64,14.94,240,Low
1e23a078,63,115252,Part-time,301,3,462413,Car,Approved,0.6,8.58,48,Medium
172e11c8,62,141100,Full-time,570,0,364130,Business,Approved,0.37,13.66,24,Medium
af002384,51,65715,Part-time,503,4,258361,Business,Approved,0.76,6.89,36,Low
74d2d771,50,27094,Part-time,793,5,480274,Business,Rejected,0.47,9.66,60,Low
036c9022,50,107246,Full-time,739,4,317839,Business,Approved,0.63,9.71,180,Low
cfb1a022,59,46872,Self-employed,561,5,281795,Home,Approved,0.33,3.92,36,Low
ba7b7591,45,126897,Unemployed,375,2,102772,Education,Approved,0.43,14.81,240,Low
46caeb2d,57,120297,Self-employed,439,3,267939,Home,Approved,0.12,5.47,360,Low
6283d75e,58,127942,Unemployed,494,3,156938,Business,Rejected,0.79,14.95,360,Low
6844d77a,32,148542,Part-time,379,4,331535,Business,Pending,0.57,12.01,180,High
25de6fff,48,124103,Unemployed,835,4,459670,Education,Approved,0.6,14.9,48,Low
9406ffbe,30,86554,Full-time,598,4,278781,Car,Approved,0.59,14.46,240,Low
545d3fc4,48,53406,Part-time,818,1,55159,Personal,Rejected,0.53,11.78,24,Low
b3306493,66,41039,Self-employed,399,5,118434,Home,Rejected,0.6,10.24,60,Low
c8884133,64,87070,Part-time,492,2,281949,Personal,Approved,0.34,13.66,36,High
416f5fa1,42,100467,Self-employed,702,3,57651,Business,Approved,0.18,14.23,240,Medium
94a9cbcb,41,83082,Part-time,384,5,423438,Home,Approved,0.41,3.38,48,Low
6ff7af24,21,81040,Self-employed,324,4,319190,Personal,Approved,0.52,7.56,180,Medium
c7120e3b,24,104201,Full-time,721,2,82076,Business,Approved,0.28,13.54,120,Medium
96043b60,25,143501,Full-time,621,0,211679,Home,Approved,0.27,12.08,12,Low
cb24059b,51,53327,Full-time,628,4,22429,Business,Approved,0.41,6.19,180,Low
c9d3fe46,40,39814,Unemployed,689,2,360374,Car,Rejected,0.43,10.73,36,Medium
c382984d,49,130131,Full-time,670,4,352480,Car,Approved,0.27,4.24,48,Low
593424a1,53,109621,Full-time,614,2,394608,Car,Rejected,0.63,8.12,120,Low
fc4a33e5,59,72707,Part-time,450,1,23652,Car,Rejected,0.11,14.43,120,Low
3c16887d,59,36497,Full-time,373,2,402510,Personal,Approved,0.76,9.13,180,Low
8db94b4f,36,59970,Unemployed,352,4,174087,Home,Approved,0.3,7.79,120,Low
61c8575a,50,44280,Full-time,651,2,76502,Business,Pending,0.68,8.95,60,Medium
e33c692e,49,135819,Self-employed,476,2,317643,Personal,Approved,0.32,4.96,48,High
8fa31912,37,88167,Part-time,495,3,228942,Business,Approved,0.15,12.66,120,Medium
ea681470,23,140021,Full-time,468,3,488210,Business,Rejected,0.14,11.04,24,High
d069b894,22,146394,Self-employed,460,3,89562,Car,Rejected,0.18,10.39,60,Medium
314cc9f1,23,81831,Part-time,311,5,466898,Business,Approved,0.77,14.39,60,Low
8aea8b7d,19,120096,Self-employed,846,1,226945,Personal,Approved,0.48,11.7,24,Low
d2534e71,19,55339,Full-time,691,4,382222,Home,Approved,0.12,8.58,120,Low
19e5207e,37,37416,Full-time,369,2,114868,Car,Approved,0.4,13.16,48,Medium
2e179e64,49,82557,Unemployed,701,0,364634,Car,Approved,0.72,10.05,120,High
435ffd3f,58,125922,Full-time,720,4,131537,Education,Approved,0.3,8.73,12,Low
0ad340b6,66,131220,Self-employed,540,1,282653,Business,Approved,0.33,6.34,120,High
d508a7b9,62,54636,Self-employed,576,4,110666,Personal,Rejected,0.73,6.08,120,Low
91b9c25e,42,93773,Full-time,717,1,450375,Personal,Approved,0.6,13.36,240,Low
885da2e4,57,95601,Full-time,403,3,119182,Home,Rejected,0.77,7.41,120,High
98a0767b,40,93408,Unemployed,388,1,409410,Business,Rejected,0.78,3.36,12,Low
e1458230,20,149706,Part-time,776,4,6766,Home,Approved,0.4,14.51,24,Medium
9de5e107,47,125368,Part-time,439,4,51929,Business,Approved,0.52,9.22,36,High
434a8fb6,24,41219,Part-time,588,0,319137,Home,Pending,0.47,4.81,120,High
ce0364b5,49,61782,Full-time,729,0,320212,Car,Rejected,0.23,14.5,36,Low
6db2e293,27,127613,Unemployed,584,4,369789,Business,Approved,0.5,13.66,120,Low
ee7ca932,28,22069,Part-time,419,2,31748,Personal,Rejected,0.35,12.75,360,Low
ab3c7f2b,70,91451,Part-time,499,4,399533,Personal,Approved,0.66,9.15,240,Low
238874dd,25,137385,Full-time,575,0,61827,Education,Approved,0.15,14.01,24,High
863ede67,32,43603,Unemployed,823,4,421178,Education,Approved,0.36,7.42,180,High
e37a5958,51,82188,Unemployed,635,4,228276,Business,Rejected,0.4,3.48,48,Low
447ea4b2,55,117431,Full-time,683,4,396597,Education,Rejected,0.23,7.21,60,Low
4db963e3,66,42728,Full-time,318,4,194035,Education,Approved,0.79,13.96,60,Low
a0a3135d,55,96322,Part-time,769,4,444441,Personal,Pending,0.56,4.96,180,Low
12c2bf58,35,136737,Full-time,477,4,304256,Personal,Rejected,0.35,2.73,180,High
0d2f9575,33,133874,Full-time,776,4,170830,Business,Approved,0.43,10.5,36,Low
8c06f5fc,39,77740,Unemployed,840,4,140097,Business,Approved,0.8,9.44,24,Low
74176593,32,47211,Unemployed,443,0,468217,Home,Approved,0.21,7.29,36,Low
fad84d7f,50,109060,Full-time,311,4,393727,Home,Approved,0.54,2.64,12,High
893467eb,49,70294,Part-time,559,2,438943,Personal,Rejected,0.66,4.74,36,Low
9482188e,66,137483,Self-employed,611,3,100252,Personal,Rejected,0.66,8.68,120,Medium
9029eb8a,44,56638,Part-time,360,3,461351,Business,Rejected,0.15,6.14,240,Low
656d5e27,26,31059,Unemployed,684,5,223819,Car,Approved,0.58,11.48,240,Low
e7c18cff,63,144114,Part-time,654,1,225769,Business,Rejected,0.11,12.85,360,High
e32b35e8,24,88848,Self-employed,367,1,88781,Education,Approved,0.37,11.77,12,Low
e15994d9,19,103862,Full-time,685,3,304301,Personal,Approved,0.61,13.13,120,Medium
1d4c6052,54,31961,Part-time,512,4,477078,Education,Approved,0.45,3.8,48,Low
7a8f0107,64,91067,Unemployed,328,1,400727,Home,Approved,0.59,4.8,12,Low
c4103f44,63,79092,Self-employed,723,3,443135,Education,Approved,0.6,13.99,60,Low
e1b1d8de,61,131183,Full-time,380,0,175690,Home,Approved,0.44,11.33,180,Medium
54f06f43,34,54600,Unemployed,543,3,61116,Personal,Approved,0.68,4.16,120,Low
a7aee7b4,27,108508,Self-employed,562,5,331069,Personal,Approved,0.34,14.69,24,Low
219bdf51,35,43120,Full-time,448,1,200077,Home,Approved,0.23,7.87,180,High
ac05af74,28,44450,Part-time,755,0,325432,Business,Rejected,0.29,7.63,180,Medium
4c07f7f5,42,42465,Self-employed,498,0,180302,Education,Approved,0.23,13.42,12,Medium
8c3033bc,66,124345,Self-employed,633,2,320752,Home,Rejected,0.22,5.86,48,High
d6a24ee1,39,72161,Unemployed,836,5,241294,Education,Approved,0.17,7.5,360,Medium
6232705a,35,73003,Full-time,663,1,138353,Car,Rejected,0.78,9.88,36,Low
0acc8c5d,61,101458,Part-time,422,1,26543,Business,Approved,0.62,5.84,120,High
e7d3609a,49,116087,Part-time,462,2,277117,Education,Approved,0.47,3.51,120,High
862fb239,46,50180,Self-employed,689,0,347576,Personal,Rejected,0.46,12.02,36,High
15dcc52f,38,54098,Part-time,395,1,220369,Personal,Approved,0.42,12.68,120,High
d7c22ded,50,68991,Self-employed,685,2,439484,Personal,Approved,0.41,3.73,36,Low
74fa23d6,20,32964,Self-employed,451,0,419936,Home,Approved,0.66,13.02,120,Low
ada2adeb,43,54534,Part-time,313,1,130308,Business,Approved,0.18,14.82,120,High
5addbbc5,29,28002,Unemployed,375,2,127378,Car,Approved,0.37,7.22,12,Medium
abe5b976,39,147753,Self-employed,463,3,240096,Car,Approved,0.17,4.25,60,High
8ee48e17,65,101690,Part-time,696,5,155153,Home,Approved,0.24,4.26,60,Medium
5413c8ee,59,67454,Part-time,451,5,192634,Education,Rejected,0.14,8.93,48,High
bbe5e101,19,117887,Self-employed,692,2,469088,Car,Rejected,0.78,10.27,240,Low
2c557c88,25,137798,Self-employed,675,3,114143,Car,Rejected,0.69,5.36,36,Medium
3dfde284,33,66397,Unemployed,373,2,354204,Business,Pending,0.36,3.46,360,Low
4f1f5beb,37,126042,Full-time,475,4,361474,Home,Rejected,0.37,11.94,240,Low
7aae3760,70,123466,Unemployed,450,2,126415,Education,Rejected,0.72,6.53,120,Low
1d57b890,27,141013,Full-time,500,2,458367,Home,Rejected,0.36,4.83,36,Low
96445f20,45,101698,Self-employed,827,0,296245,Education,Approved,0.58,10.5,12,Medium
f7166c85,65,52159,Self-employed,696,3,170124,Car,Approved,0.31,6.43,240,Medium
821d5f11,33,145617,Unemployed,318,5,327596,Education,Approved,0.25,11.57,180,Medium
446e9257,35,93497,Full-time,355,3,438551,Business,Approved,0.23,7.47,360,Low
ef874139,33,144975,Part-time,329,3,138853,Personal,Rejected,0.25,8.43,24,Low
456be7c7,60,107106,Part-time,734,2,447031,Home,Approved,0.18,4.89,240,Low
71660a6c,61,35270,Full-time,469,4,293386,Personal,Approved,0.18,14.15,12,Low
b26aab94,34,100686,Self-employed,461,3,135332,Education,Rejected,0.42,12.44,12,Low
48c43670,44,109705,Unemployed,381,1,82618,Car,Rejected,0.24,8.7,36,Low
64887c38,68,27469,Part-time,458,1,435435,Car,Rejected,0.34,14.36,360,Low
af8c9c15,29,40674,Self-employed,715,1,291813,Business,Approved,0.57,9.03,240,Low
9f93e3f5,53,55905,Part-time,773,5,197104,Personal,Rejected,0.7,13.99,360,High
57026335,35,93205,Full-time,739,2,114732,Business,Rejected,0.66,5.0,48,Low
ac195c98,61,80513,Part-time,839,4,181787,Education,Rejected,0.24,7.18,120,Low
67f8fd02,38,63712,Full-time,583,4,430771,Car,Approved,0.22,2.64,48,High
3312b27b,39,61352,Full-time,417,1,370765,Home,Approved,0.66,4.58,120,Low
39fb95a7,44,77255,Unemployed,616,2,129676,Personal,Approved,0.66,5.53,12,Medium
47da1b7f,38,77779,Unemployed,718,0,490023,Education,Rejected,0.6,11.57,48,Low
5bd0d0dd,31,106389,Part-time,591,4,469382,Personal,Pending,0.62,4.16,240,Low
bff83f92,24,70372,Self-employed,683,3,66554,Car,Approved,0.65,7.48,120,Low
0c5e817e,56,87991,Unemployed,767,3,220779,Home,Approved,0.46,11.97,12,High
1f154550,42,112844,Unemployed,347,1,257286,Education,Rejected,0.14,8.38,12,Low
9a0d0035,29,43574,Self-employed,426,5,435699,Personal,Pending,0.61,8.03,12,Low
920b1c60,69,54490,Self-employed,303,1,427128,Personal,Pending,0.48,7.34,60,Low
bf28926b,34,120124,Unemployed,377,0,456874,Education,Approved,0.51,3.6,48,High
0ca069c7,40,122533,Full-time,324,0,90962,Education,Rejected,0.28,7.27,240,Medium
ddf885f4,28,20185,Part-time,718,1,86480,Home,Approved,0.63,5.35,360,High
96e3bbb7,31,63883,Full-time,303,4,463097,Personal,Approved,0.4,13.84,48,High
c074615b,51,145069,Unemployed,557,4,369499,Education,Rejected,0.43,14.36,180,High
ea1d9118,68,65934,Self-employed,512,5,165649,Car,Rejected,0.48,6.66,360,High
c8c7520d,21,136144,Full-time,813,5,166594,Education,Approved,0.31,6.6,180,Low
5e948ddd,45,125476,Unemployed,388,0,169757,Education,Approved,0.17,5.06,120,Medium
e3360ce9,22,82161,Full-time,538,3,142718,Business,Approved,0.55,4.54,36,Low
17e88000,58,124457,Full-time,474,0,427243,Education,Approved,0.62,9.33,12,Low
07c1be12,46,21319,Unemployed,508,4,301600,Home,Approved,0.59,11.17,180,Low
54c8c25f,56,92920,Part-time,752,2,382752,Car,Approved,0.78,2.5,36,Medium
0f9b8a09,36,106472,Part-time,715,2,450178,Car,Rejected,0.43,5.81,180,High
fa03856a,34,97494,Unemployed,838,1,24592,Business,Rejected,0.41,12.06,120,High
458f7208,31,31837,Self-employed,484,4,306910,Home,Approved,0.65,9.78,120,High
3f3301f5,33,42952,Unemployed,725,2,26322,Business,Rejected,0.21,4.24,24,Medium
bd4dd5fc,49,143765,Part-time,302,4,312584,Car,Approved,0.21,12.44,180,Medium
39334281,48,131521,Self-employed,368,2,211656,Personal,Approved,0.59,11.87,36,Low
c0151854,55,91154,Self-employed,712,0,386020,Education,Approved,0.33,8.31,180,Low
59aa4c77,57,67544,Unemployed,638,5,213856,Personal,Rejected,0.24,14.99,120,Medium
869618e8,58,138903,Self-employed,439,3,335597,Education,Rejected,0.76,12.14,24,Medium
5f3fda88,43,30999,Full-time,813,4,492571,Car,Rejected,0.32,4.98,360,High
7351b824,20,30497,Unemployed,580,4,409794,Education,Approved,0.74,4.35,12,Low
3c2699b0,69,81644,Self-employed,610,5,296260,Education,Rejected,0.48,10.97,48,Low
07dc6936,37,81054,Full-time,417,2,365257,Business,Approved,0.1,5.43,12,High
5a545f98,37,79240,Part-time,834,4,332810,Car,Rejected,0.36,6.36,48,Low
3f7391cd,27,34721,Full-time,445,4,216504,Home,Approved,0.24,14.27,240,High
9a664eed,39,74360,Self-employed,503,3,394497,Home,Rejected,0.11,7.61,120,Medium
f96c43e5,44,122406,Unemployed,816,3,227008,Car,Approved,0.27,3.19,48,Low
b7bbd97d,64,71703,Unemployed,823,0,414179,Personal,Rejected,0.53,13.56,48,Low
abec661a,51,109612,Unemployed,416,3,91908,Home,Approved,0.55,4.99,24,Low
f51b2f43,57,65813,Part-time,409,3,312238,Home,Approved,0.5,10.88,120,Medium
f96275c2,52,66896,Full-time,764,2,353749,Car,Approved,0.57,12.1,180,Medium
e5be380f,23,78697,Part-time,685,1,85279,Home,Approved,0.67,5.54,240,Medium
eb83c1ab,54,79800,Part-time,678,1,406145,Home,Approved,0.4,4.93,12,High
081e52b5,54,123986,Self-employed,351,2,312369,Education,Approved,0.38,9.37,24,Medium
1b3ffd0d,52,94633,Unemployed,789,0,484215,Personal,Approved,0.65,3.08,180,Low
b7c1f0d4,55,40720,Full-time,553,4,30485,Car,Approved,0.15,5.51,60,High
4b011939,28,133551,Self-employed,709,0,77122,Education,Approved,0.69,4.53,360,High
0718fb0f,32,110704,Part-time,820,3,237061,Car,Approved,0.5,5.36,60,Low
0682ed46,27,38607,Unemployed,527,2,453373,Business,Rejected,0.73,13.92,240,Low
eeb16f8e,43,53360,Full-time,787,1,124223,Car,Pending,0.69,4.19,120,Low
b7134bcf,64,22862,Self-employed,789,2,380972,Personal,Approved,0.22,14.7,180,Low
6b379c20,56,55050,Full-time,828,2,220681,Home,Approved,0.44,8.53,60,Medium
00bdf014,62,145900,Self-employed,428,4,479136,Home,Approved,0.75,4.37,120,Low
a1231a19,56,108619,Part-time,407,0,175407,Education,Rejected,0.67,6.3,240,Low
de63feb4,31,46322,Self-employed,411,2,269545,Home,Approved,0.46,8.34,180,Medium
09659230,39,128684,Part-time,629,1,59708,Education,Approved,0.26,5.78,240,Low
da6d397f,61,124739,Unemployed,524,4,338147,Business,Approved,0.65,4.61,180,High
e9acaa6f,64,118485,Self-employed,794,3,270744,Personal,Approved,0.24,13.97,48,Medium
f4b2b647,26,60854,Part-time,811,5,309929,Personal,Approved,0.24,12.86,12,High
78473771,69,133873,Self-employed,403,5,70940,Education,Rejected,0.68,10.16,240,Low
4f0bd7b5,58,93748,Self-employed,568,4,398877,Education,Approved,0.23,5.46,36,Low
d256c952,63,64780,Self-employed,419,3,309284,Car,Approved,0.71,12.24,240,Medium
7021fddd,47,138043,Full-time,455,5,298074,Personal,Rejected,0.65,13.61,12,Medium
9e9bb2a0,49,146277,Self-employed,439,5,406030,Education,Rejected,0.39,13.02,36,Low
1df9ec5b,52,82647,Unemployed,432,4,435143,Car,Approved,0.18,11.06,180,High
2581b6ab,44,55788,Part-time,694,3,307919,Business,Approved,0.6,14.22,120,Low
98fa90ff,56,122198,Unemployed,721,5,323428,Education,Rejected,0.55,12.16,24,Medium
4a104b5b,36,81567,Self-employed,435,0,84160,Business,Approved,0.19,3.27,24,High
d7dff6b7,50,42331,Unemployed,812,4,305010,Home,Pending,0.7,12.01,24,Low
8556b5d9,62,38438,Full-time,539,1,7383,Car,Rejected,0.28,7.8,12,Medium
36161df0,39,56735,Self-employed,574,3,411474,Car,Pending,0.2,3.81,180,Low
042b2261,58,144981,Full-time,573,1,332150,Personal,Rejected,0.11,12.75,360,Low
9cbdb61b,42,106416,Full-time,834,0,301801,Personal,Pending,0.27,10.69,60,High
a77165fc,48,96418,Unemployed,743,0,34860,Business,Rejected,0.29,11.15,48,Medium
5cf388a1,64,22266,Part-time,638,1,249917,Personal,Rejected,0.75,7.18,120,Medium
bd14c7e4,46,103519,Self-employed,393,0,217307,Business,Approved,0.6,14.15,12,Low
5362f483,34,115866,Unemployed,596,0,191422,Education,Approved,0.79,14.59,360,Medium
a420207d,22,60411,Part-time,607,4,247923,Car,Rejected,0.75,8.98,48,Medium
a425b4f9,26,41891,Self-employed,769,4,14303,Business,Approved,0.45,4.5,48,Low
1de09af8,58,118910,Unemployed,808,2,379052,Education,Approved,0.19,9.26,240,High
52634406,48,135844,Part-time,813,2,456875,Business,Approved,0.72,14.08,360,High
64356511,23,97692,Full-time,378,5,250436,Home,Approved,0.73,10.74,60,Low
b225c8b0,27,131466,Full-time,441,0,167039,Education,Approved,0.3,5.94,180,Medium
195eab93,40,49157,Unemployed,659,4,462672,Home,Approved,0.52,11.09,120,Low
08b176d7,67,73672,Self-employed,696,1,478017,Car,Approved,0.59,11.64,36,Medium
2695664d,53,36305,Unemployed,716,4,435103,Car,Pending,0.75,3.83,60,Low
b7d22916,51,62738,Full-time,465,4,161415,Home,Approved,0.18,12.66,24,Low
687ba8cd,32,110219,Unemployed,435,2,14532,Education,Rejected,0.58,7.98,360,High
