Customer_ID,Age,Gender,Income,Location,Last_Transaction,Frequent_Merchant,Average_Monthly_Spend,Social_Media_Platform,Engagement_Score,Customer_Feedback,Review_Score,Credit_Score,Existing_Loans,Loan_Offer,Food_Expense,Entertainment_Expense,Bills_Expense,Savings_Expense,Fraud_Score,Financial_Advice,Investment_Profile
CUST-5385,23,Female,1107921,Delhi,4824,Big Bazaar,62856,Twitter,45,Neutral,1,722,1,Home Loan,2035,13001,33991,41805,44,Increase Savings,Fixed Deposits
CUST-5386,64,Male,1435117,Lucknow,728,Flipkart,16567,Twitter,94,Positive,3,802,0,Personal Loan,3052,5372,34012,31141,46,Invest in Mutual Funds,Stocks
CUST-5387,25,Female,1742544,Chennai,2188,Big Bazaar,11823,Twitter,26,Positive,5,673,1,Personal Loan,6992,14031,15065,42621,33,Reduce Spending,Stocks
CUST-5388,61,Male,1869857,Ahmedabad,3331,Amazon,37725,Facebook,43,Negative,4,548,0,Car Loan,7677,13319,40684,30133,93,Consider a Loan,Gold
CUST-5389,50,Female,446216,Pune,7225,Reliance Digital,38899,Facebook,16,Neutral,1,693,0,Personal Loan,12801,4500,12127,10028,90,Invest in Mutual Funds,Fixed Deposits
CUST-5390,35,Male,1461073,Pune,4442,DMart,58788,Instagram,18,Negative,4,534,1,Home Loan,9865,3606,48597,13445,8,Increase Savings,Gold
CUST-5391,54,Female,1779394,Kolkata,7289,Reliance Digital,57435,LinkedIn,18,Negative,4,478,4,Car Loan,5845,11750,47835,24117,87,Increase Savings,Stocks
CUST-5392,47,Male,1518148,Ahmedabad,2257,Big Bazaar,48129,LinkedIn,12,Negative,5,699,1,Car Loan,18279,12539,34690,27370,10,Consider a Loan,Bonds
CUST-5393,29,Male,915213,Ahmedabad,5384,Myntra,40790,Facebook,57,Positive,1,544,1,Personal Loan,9884,3085,36051,46098,18,Consider a Loan,Bonds
CUST-5394,70,Male,1208752,Jaipur,497,Big Bazaar,21127,Instagram,50,Neutral,3,592,3,Home Loan,5146,1578,9088,42211,6,Increase Savings,Bonds
CUST-5395,52,Female,1835012,Kolkata,4823,Myntra,76967,Instagram,61,Negative,2,794,4,Home Loan,15734,7514,23979,5274,30,Invest in Mutual Funds,Fixed Deposits
CUST-5396,25,Male,2398988,Jaipur,4516,Big Bazaar,21013,Facebook,24,Negative,3,662,1,Personal Loan,9394,3057,3319,7075,21,Consider a Loan,Gold
CUST-5397,37,Female,1281369,Jaipur,2499,Reliance Digital,52401,Instagram,44,Positive,5,746,0,Credit Card Offer,9883,2890,37525,27481,99,Reduce Spending,Gold
CUST-5398,61,Male,363848,Hyderabad,9441,Myntra,46420,Instagram,75,Neutral,5,416,3,Personal Loan,17400,3871,49687,3252,90,Consider a Loan,Fixed Deposits
CUST-5399,57,Female,1664431,Ahmedabad,6909,Flipkart,8268,LinkedIn,46,Neutral,3,671,5,Credit Card Offer,3138,2815,48147,36513,48,Increase Savings,Gold
CUST-5400,27,Male,1047528,Mumbai,4719,DMart,69624,Twitter,2,Neutral,3,661,1,Home Loan,7184,11692,38571,28510,39,Consider a Loan,Bonds
CUST-5401,20,Female,1024426,Chennai,9175,Big Bazaar,15721,Facebook,1,Neutral,3,569,4,Credit Card Offer,19784,6547,21826,34920,16,Reduce Spending,Bonds
CUST-5402,60,Male,2407208,Kolkata,6542,DMart,12135,LinkedIn,8,Negative,3,564,1,Personal Loan,13565,14621,49602,41713,84,Consider a Loan,Gold
CUST-5403,33,Female,1699991,Delhi,4570,Big Bazaar,28498,Twitter,90,Neutral,2,406,2,Credit Card Offer,15866,7576,23651,11448,88,Reduce Spending,Stocks
CUST-5404,64,Female,1109466,Ahmedabad,6184,DMart,23381,Facebook,90,Negative,2,429,3,Home Loan,14603,2479,43078,22850,52,Consider a Loan,Bonds
CUST-5405,61,Female,1139978,Bangalore,820,Amazon,45935,Twitter,69,Positive,3,819,2,Home Loan,15407,13034,34744,35864,88,Reduce Spending,Gold
CUST-5406,59,Female,433170,Lucknow,6852,Amazon,41318,LinkedIn,24,Positive,5,690,3,Personal Loan,665,14458,9195,20332,55,Invest in Mutual Funds,Bonds
CUST-5407,22,Male,1656739,Mumbai,8807,Big Bazaar,38284,LinkedIn,64,Negative,5,417,2,Personal Loan,2158,2984,11771,27965,37,Increase Savings,Fixed Deposits
CUST-5408,52,Male,1768710,Pune,7535,Flipkart,65045,Facebook,100,Neutral,2,454,4,Personal Loan,4214,2986,36852,31717,7,Reduce Spending,Bonds
CUST-5409,35,Male,1272585,Ahmedabad,7475,Big Bazaar,65690,Instagram,26,Negative,2,838,1,Home Loan,10661,6496,1950,37689,71,Invest in Mutual Funds,Gold
CUST-5410,65,Female,614384,Hyderabad,5881,Amazon,86555,Instagram,94,Positive,2,436,0,Credit Card Offer,14039,12619,44053,25835,65,Reduce Spending,Bonds
CUST-5411,40,Male,2235481,Jaipur,1902,DMart,9507,LinkedIn,63,Neutral,2,365,4,Personal Loan,14192,7993,39206,31967,34,Invest in Mutual Funds,Fixed Deposits
CUST-5412,34,Female,2431676,Mumbai,3306,DMart,66818,Facebook,18,Negative,3,600,4,Home Loan,11455,10281,15559,12077,25,Reduce Spending,Gold
CUST-5413,70,Female,982441,Pune,8606,Flipkart,73659,Twitter,23,Neutral,3,396,3,Car Loan,16970,9248,15344,37645,77,Invest in Mutual Funds,Gold
CUST-5414,34,Male,1471256,Hyderabad,1953,Flipkart,65496,Instagram,11,Negative,3,660,5,Home Loan,3931,5912,45181,45433,22,Increase Savings,Stocks
CUST-5415,33,Male,1408174,Chennai,2415,Myntra,50078,LinkedIn,84,Positive,5,596,0,Credit Card Offer,19836,13211,2929,28140,60,Consider a Loan,Fixed Deposits
CUST-5416,72,Male,868494,Delhi,3758,Myntra,72547,LinkedIn,93,Neutral,4,660,1,Home Loan,4298,7017,10648,19944,61,Invest in Mutual Funds,Bonds
CUST-5417,31,Male,581995,Bangalore,6298,Big Bazaar,95182,Instagram,16,Neutral,2,720,1,Home Loan,9445,12966,1940,33194,37,Reduce Spending,Stocks
CUST-5418,40,Male,2361367,Bangalore,8326,Myntra,89564,LinkedIn,41,Neutral,4,469,3,Car Loan,19947,7367,2163,4044,87,Reduce Spending,Bonds
CUST-5419,34,Male,477960,Hyderabad,6669,DMart,27380,Facebook,73,Positive,3,523,2,Credit Card Offer,8080,13534,4010,12974,46,Invest in Mutual Funds,Bonds
CUST-5420,66,Female,1114100,Jaipur,7409,Amazon,50705,Twitter,65,Neutral,4,412,5,Credit Card Offer,17912,13819,17438,48554,76,Invest in Mutual Funds,Stocks
CUST-5421,24,Female,725608,Lucknow,6021,Amazon,95381,Facebook,11,Neutral,3,615,3,Personal Loan,1248,2987,32673,23505,44,Invest in Mutual Funds,Bonds
CUST-5422,22,Male,531120,Mumbai,9023,Amazon,6404,Twitter,38,Neutral,3,427,0,Credit Card Offer,4509,4052,4360,7089,99,Increase Savings,Gold
CUST-5423,34,Female,1757056,Kolkata,3705,Big Bazaar,92746,LinkedIn,5,Neutral,2,419,5,Personal Loan,7319,3539,8050,43127,48,Increase Savings,Bonds
CUST-5424,52,Female,526063,Delhi,3950,Flipkart,95522,Facebook,71,Negative,1,586,3,Car Loan,4357,13286,44872,23105,94,Increase Savings,Gold
CUST-5425,64,Male,1782881,Chennai,2151,Amazon,56548,Facebook,82,Positive,2,343,5,Credit Card Offer,14048,4344,10146,32001,42,Increase Savings,Bonds
CUST-5426,65,Male,426770,Ahmedabad,858,Big Bazaar,89787,Facebook,85,Positive,2,397,0,Car Loan,19749,1677,10256,44041,60,Reduce Spending,Gold
CUST-5427,75,Male,2342098,Pune,8429,Reliance Digital,19781,LinkedIn,73,Neutral,1,794,1,Personal Loan,9487,11170,43917,13466,42,Consider a Loan,Fixed Deposits
CUST-5428,73,Male,2384952,Ahmedabad,8158,Big Bazaar,72942,Instagram,90,Negative,5,754,4,Personal Loan,12144,5879,26420,5351,68,Consider a Loan,Gold
CUST-5429,72,Male,909821,Pune,4363,DMart,13973,Instagram,46,Positive,1,507,5,Home Loan,8292,12911,33334,1422,84,Invest in Mutual Funds,Gold
CUST-5430,42,Female,774151,Chennai,578,Amazon,13921,LinkedIn,44,Neutral,5,360,3,Home Loan,5042,13919,38324,32510,28,Increase Savings,Stocks
CUST-5431,66,Male,1671506,Bangalore,1261,Big Bazaar,51030,LinkedIn,29,Negative,2,831,5,Credit Card Offer,14154,7607,24455,31015,21,Invest in Mutual Funds,Fixed Deposits
CUST-5432,35,Female,1831195,Hyderabad,1501,Flipkart,27220,Facebook,56,Positive,4,356,3,Car Loan,1795,4365,17518,43711,44,Consider a Loan,Stocks
CUST-5433,44,Male,868495,Kolkata,5596,Flipkart,47215,Facebook,65,Neutral,2,625,4,Credit Card Offer,16616,12649,35377,32408,88,Increase Savings,Bonds
CUST-5434,40,Female,1465773,Mumbai,1769,Myntra,74022,Facebook,22,Positive,3,357,1,Car Loan,13409,11415,30494,47023,25,Consider a Loan,Gold
CUST-5435,62,Male,2373973,Chennai,2828,DMart,23557,Instagram,6,Neutral,3,810,5,Home Loan,19241,12276,12244,10581,57,Increase Savings,Gold
CUST-5436,26,Male,772796,Ahmedabad,3733,Amazon,63232,Facebook,77,Positive,4,601,4,Car Loan,12943,14535,35916,40893,13,Increase Savings,Fixed Deposits
CUST-5437,75,Female,1542242,Hyderabad,9492,Amazon,11542,Facebook,13,Neutral,3,341,5,Personal Loan,9072,9781,27177,3852,12,Invest in Mutual Funds,Gold
CUST-5438,61,Male,2311675,Bangalore,937,Big Bazaar,78735,Twitter,42,Negative,1,726,1,Credit Card Offer,6941,2185,4376,43234,75,Reduce Spending,Fixed Deposits
CUST-5439,66,Male,428324,Hyderabad,2413,Flipkart,72301,Instagram,50,Positive,5,462,5,Car Loan,4957,9645,43216,25094,74,Increase Savings,Fixed Deposits
CUST-5440,46,Male,1687358,Ahmedabad,2410,Big Bazaar,27500,Twitter,3,Negative,3,326,5,Personal Loan,6102,11754,49493,49383,97,Reduce Spending,Gold
CUST-5441,74,Female,702165,Chennai,3759,Myntra,98797,Instagram,73,Neutral,5,477,5,Car Loan,11154,14941,43414,4448,2,Invest in Mutual Funds,Fixed Deposits
CUST-5442,32,Male,1610418,Ahmedabad,9807,Amazon,35304,Instagram,27,Neutral,3,519,3,Car Loan,9849,12323,18465,3094,29,Increase Savings,Fixed Deposits
CUST-5443,70,Female,1715279,Pune,2300,Myntra,93329,Instagram,19,Positive,2,840,0,Credit Card Offer,10421,1854,19509,20415,69,Consider a Loan,Bonds
CUST-5444,21,Female,337700,Delhi,7811,Flipkart,73548,Instagram,93,Positive,3,319,2,Home Loan,17006,13864,26563,35352,27,Invest in Mutual Funds,Fixed Deposits
CUST-5445,71,Male,573530,Ahmedabad,8425,Myntra,21833,Instagram,49,Neutral,1,600,2,Personal Loan,12687,11049,47668,5229,37,Invest in Mutual Funds,Gold
CUST-5446,52,Female,1617628,Bangalore,8642,Flipkart,39415,Instagram,74,Negative,3,748,0,Credit Card Offer,12115,10986,43843,11652,89,Increase Savings,Gold
CUST-5447,37,Female,1758248,Kolkata,4318,DMart,7560,Facebook,80,Positive,3,445,5,Credit Card Offer,15737,7805,6921,14762,89,Consider a Loan,Gold
CUST-5448,68,Female,1134208,Delhi,5704,Myntra,68784,Instagram,77,Positive,5,596,2,Credit Card Offer,12969,6359,46185,40903,80,Consider a Loan,Fixed Deposits
CUST-5449,50,Female,2101475,Lucknow,6362,Amazon,13663,Instagram,11,Negative,1,729,2,Personal Loan,2691,6555,17612,19740,11,Reduce Spending,Fixed Deposits
CUST-5450,39,Female,2024197,Jaipur,8615,Amazon,27016,Twitter,63,Negative,4,641,3,Personal Loan,18037,9944,44767,19625,19,Increase Savings,Bonds
CUST-5451,46,Male,1729200,Bangalore,4419,Myntra,28127,Twitter,69,Positive,2,435,3,Car Loan,8729,13483,5398,25147,66,Reduce Spending,Stocks
CUST-5452,25,Male,2322694,Lucknow,4597,Reliance Digital,99518,Twitter,79,Negative,1,530,4,Credit Card Offer,1261,555,34523,18646,10,Consider a Loan,Stocks
CUST-5453,63,Female,619604,Bangalore,9382,DMart,36079,LinkedIn,22,Positive,3,342,1,Personal Loan,13978,8638,49822,37409,38,Increase Savings,Fixed Deposits
CUST-5454,40,Male,514622,Lucknow,6365,Reliance Digital,20893,LinkedIn,47,Negative,5,796,2,Credit Card Offer,17913,8544,25203,38567,13,Invest in Mutual Funds,Fixed Deposits
CUST-5455,18,Female,1533130,Hyderabad,1840,Big Bazaar,99228,Twitter,25,Positive,5,329,5,Personal Loan,6856,13770,47082,46966,55,Consider a Loan,Stocks
CUST-5456,57,Male,868942,Lucknow,6972,DMart,43288,LinkedIn,77,Positive,3,445,4,Home Loan,11379,2331,30700,40971,21,Reduce Spending,Bonds
CUST-5457,69,Female,1087643,Pune,9260,DMart,98691,Instagram,55,Negative,3,543,3,Personal Loan,15299,3206,33644,34990,49,Increase Savings,Bonds
CUST-5458,18,Female,2346623,Hyderabad,6066,Reliance Digital,99191,Twitter,72,Positive,1,743,5,Car Loan,3047,738,20942,13473,16,Reduce Spending,Stocks
CUST-5459,30,Female,1990150,Delhi,3424,Big Bazaar,17809,Twitter,76,Negative,3,461,0,Car Loan,9307,10913,2292,15243,65,Reduce Spending,Gold
CUST-5460,26,Male,1158607,Jaipur,7541,DMart,66681,Facebook,71,Positive,3,503,5,Home Loan,11440,10128,45493,19626,96,Consider a Loan,Stocks
CUST-5461,37,Female,1216668,Hyderabad,487,Amazon,99821,Twitter,41,Negative,4,745,4,Credit Card Offer,7073,2200,16141,6213,36,Increase Savings,Bonds
CUST-5462,20,Male,473158,Bangalore,738,Myntra,56155,LinkedIn,61,Neutral,5,358,2,Home Loan,5800,9653,35633,28012,1,Consider a Loan,Gold
CUST-5463,74,Male,2361212,Chennai,7575,Flipkart,83976,Facebook,76,Positive,2,459,1,Car Loan,15779,4506,41575,14247,52,Reduce Spending,Bonds
CUST-5464,61,Male,1394083,Mumbai,8807,Amazon,48302,Twitter,24,Negative,5,409,4,Personal Loan,14385,12439,21807,5235,36,Reduce Spending,Stocks
CUST-5465,56,Male,717448,Lucknow,865,Flipkart,98623,Twitter,65,Neutral,5,652,5,Home Loan,15662,7370,30725,43062,46,Reduce Spending,Gold
CUST-5466,34,Male,1542020,Mumbai,5916,Myntra,40677,LinkedIn,51,Positive,2,334,0,Home Loan,5731,5393,26902,21683,21,Reduce Spending,Stocks
CUST-5467,46,Male,2438498,Bangalore,9130,Flipkart,90160,Instagram,83,Negative,2,529,0,Car Loan,18342,6400,26901,19215,90,Consider a Loan,Gold
CUST-5468,70,Male,1378217,Hyderabad,6108,DMart,88807,Twitter,74,Negative,3,391,5,Home Loan,13330,6949,24948,1907,91,Consider a Loan,Fixed Deposits
CUST-5469,27,Male,532818,Bangalore,6477,Big Bazaar,69855,Twitter,72,Negative,2,550,0,Personal Loan,11850,5748,42072,44472,17,Consider a Loan,Gold
CUST-5470,31,Male,2047705,Chennai,6150,Flipkart,43332,Twitter,96,Neutral,4,344,5,Credit Card Offer,16485,14895,36913,37767,98,Increase Savings,Fixed Deposits
CUST-5471,28,Male,1340321,Pune,4042,DMart,61003,Twitter,37,Positive,3,605,5,Car Loan,10699,2184,9128,1025,78,Increase Savings,Fixed Deposits
CUST-5472,39,Female,2491494,Pune,7858,Reliance Digital,43600,Instagram,40,Neutral,4,456,0,Personal Loan,12522,2176,46099,30869,37,Increase Savings,Stocks
CUST-5473,70,Male,1646183,Hyderabad,5677,Reliance Digital,71739,Instagram,7,Positive,5,818,3,Car Loan,19534,6958,23804,46362,10,Reduce Spending,Stocks
CUST-5474,52,Female,1674162,Mumbai,7408,Big Bazaar,42426,Facebook,65,Neutral,2,397,2,Credit Card Offer,16000,13846,30319,39078,71,Reduce Spending,Stocks
CUST-5475,64,Male,1991472,Pune,8124,Flipkart,87873,Instagram,38,Negative,4,764,0,Personal Loan,9128,6608,4636,3634,80,Consider a Loan,Gold
CUST-5476,34,Male,866445,Jaipur,1595,Amazon,21251,Facebook,89,Positive,3,491,4,Credit Card Offer,14815,5793,44398,45774,61,Increase Savings,Gold
CUST-5477,40,Female,589964,Bangalore,9559,Myntra,26874,Twitter,91,Neutral,1,663,5,Car Loan,16374,4882,7458,31421,57,Increase Savings,Stocks
CUST-5478,31,Female,1069490,Delhi,919,Amazon,76072,Facebook,25,Negative,1,577,3,Credit Card Offer,19261,541,42264,49761,99,Increase Savings,Stocks
CUST-5479,53,Male,1060719,Hyderabad,6510,Amazon,76037,Instagram,87,Positive,1,356,3,Personal Loan,7396,7478,49780,43769,33,Increase Savings,Stocks
CUST-5480,34,Male,748852,Hyderabad,2497,Reliance Digital,35025,Instagram,12,Positive,3,321,3,Credit Card Offer,14108,9830,7057,9179,7,Consider a Loan,Stocks
CUST-5481,61,Male,1468842,Hyderabad,3431,Flipkart,28216,Twitter,87,Neutral,2,633,0,Credit Card Offer,17956,6847,2490,28391,80,Consider a Loan,Fixed Deposits
CUST-5482,68,Male,665915,Chennai,7691,Big Bazaar,63485,Instagram,16,Positive,1,401,3,Personal Loan,1901,6895,35151,8830,43,Consider a Loan,Gold
CUST-5483,25,Male,1640559,Ahmedabad,5892,Big Bazaar,10306,Facebook,98,Positive,2,336,0,Credit Card Offer,14168,8858,14109,9000,62,Increase Savings,Bonds
CUST-5484,72,Male,316319,Hyderabad,2103,Myntra,73083,Facebook,74,Neutral,1,619,5,Personal Loan,12727,1084,29758,20360,15,Consider a Loan,Stocks
CUST-5485,69,Female,2194108,Lucknow,3625,Amazon,60755,Twitter,98,Neutral,1,775,4,Home Loan,3819,7892,26638,19193,70,Increase Savings,Bonds
CUST-5486,52,Male,1046547,Delhi,6452,Flipkart,68164,Facebook,69,Negative,5,564,1,Personal Loan,9630,14548,40307,33167,25,Invest in Mutual Funds,Bonds
CUST-5487,21,Female,2403067,Lucknow,5441,Reliance Digital,60995,Twitter,1,Neutral,5,695,5,Credit Card Offer,19027,11760,16756,49773,45,Reduce Spending,Stocks
CUST-5488,26,Male,2170744,Jaipur,4957,Amazon,28477,Facebook,96,Positive,5,613,5,Home Loan,17177,12307,18740,37169,37,Reduce Spending,Fixed Deposits
CUST-5489,24,Female,865146,Chennai,1113,Reliance Digital,17357,Facebook,40,Negative,3,639,5,Personal Loan,13782,2875,48202,18404,65,Consider a Loan,Gold
CUST-5490,74,Female,1763597,Mumbai,2810,DMart,45355,LinkedIn,52,Positive,4,831,4,Personal Loan,8010,8635,36581,32983,33,Reduce Spending,Gold
CUST-5491,22,Male,1004971,Mumbai,7400,DMart,80106,Twitter,15,Positive,3,596,0,Credit Card Offer,9237,5204,45861,34592,88,Increase Savings,Gold
CUST-5492,73,Female,1386346,Lucknow,6402,Amazon,47645,LinkedIn,97,Positive,5,664,2,Home Loan,9211,3288,7659,48234,24,Reduce Spending,Gold
CUST-5493,58,Female,2211092,Jaipur,2366,DMart,10618,Facebook,32,Positive,4,584,0,Car Loan,18897,13727,19782,26261,14,Increase Savings,Gold
CUST-5494,18,Female,585677,Hyderabad,5955,Big Bazaar,65596,Instagram,62,Negative,4,835,1,Personal Loan,6601,6902,46935,42175,17,Reduce Spending,Gold
CUST-5495,25,Male,862368,Ahmedabad,3697,Myntra,88785,LinkedIn,47,Negative,4,442,1,Home Loan,12810,12099,37823,1540,33,Increase Savings,Bonds
CUST-5496,35,Female,1853518,Mumbai,4605,Big Bazaar,52106,Instagram,74,Neutral,1,395,5,Car Loan,17492,3475,37926,19276,26,Increase Savings,Gold
CUST-5497,59,Female,752503,Ahmedabad,6377,Reliance Digital,14139,LinkedIn,92,Positive,1,849,5,Home Loan,8939,3384,49163,49991,55,Invest in Mutual Funds,Stocks
CUST-5498,20,Female,2060324,Jaipur,181,Flipkart,11416,Instagram,12,Negative,5,679,5,Home Loan,12300,8223,6938,20061,100,Reduce Spending,Stocks
CUST-5499,18,Female,448726,Bangalore,7353,Myntra,77083,Facebook,82,Negative,1,608,4,Car Loan,8581,3198,39173,46038,88,Reduce Spending,Stocks
CUST-5500,48,Female,927661,Kolkata,5642,Myntra,97854,LinkedIn,93,Negative,4,703,0,Car Loan,14076,5250,37016,13283,76,Increase Savings,Gold
CUST-5501,44,Female,2066401,Lucknow,9422,Flipkart,95222,Instagram,20,Negative,4,427,0,Credit Card Offer,2320,5728,31729,19463,38,Consider a Loan,Stocks
CUST-5502,62,Male,2132869,Kolkata,1655,DMart,96560,Facebook,62,Negative,1,556,1,Home Loan,16379,6462,32150,40416,41,Invest in Mutual Funds,Stocks
CUST-5503,59,Male,1766276,Lucknow,9518,Reliance Digital,5121,Facebook,75,Positive,3,463,2,Car Loan,10837,6172,18409,12630,39,Increase Savings,Stocks
CUST-5504,70,Male,1310263,Chennai,9563,Reliance Digital,76486,LinkedIn,97,Positive,3,696,3,Credit Card Offer,1110,6759,16753,38300,72,Reduce Spending,Fixed Deposits
CUST-5505,63,Female,497249,Pune,3203,Myntra,49391,LinkedIn,46,Positive,3,316,5,Car Loan,14124,13790,44423,2014,39,Reduce Spending,Stocks
CUST-5506,35,Female,1596273,Kolkata,3558,Amazon,88571,Instagram,55,Neutral,1,534,5,Credit Card Offer,12243,1711,26074,12900,89,Increase Savings,Gold
CUST-5507,75,Female,659960,Lucknow,2170,Big Bazaar,50578,Facebook,9,Negative,1,475,5,Personal Loan,7467,11250,12394,33440,43,Consider a Loan,Bonds
CUST-5508,23,Male,2042752,Lucknow,5795,Big Bazaar,65925,Facebook,4,Negative,4,449,5,Car Loan,5438,12155,45269,28555,83,Consider a Loan,Fixed Deposits
CUST-5509,31,Male,893745,Kolkata,9545,Myntra,78342,Facebook,77,Neutral,1,715,4,Personal Loan,6522,4836,15830,16579,2,Increase Savings,Stocks
CUST-5510,21,Male,1009180,Kolkata,1771,Flipkart,45699,Twitter,58,Positive,1,741,4,Credit Card Offer,15574,9597,45004,7787,87,Invest in Mutual Funds,Gold
CUST-5511,58,Male,1096618,Ahmedabad,3893,Big Bazaar,38707,LinkedIn,99,Positive,3,730,2,Credit Card Offer,5252,3728,31584,24534,54,Consider a Loan,Fixed Deposits
CUST-5512,65,Male,917026,Pune,3283,Flipkart,38542,LinkedIn,1,Neutral,4,418,2,Car Loan,1450,9424,45074,38635,36,Invest in Mutual Funds,Bonds
CUST-5513,29,Female,2209534,Delhi,3498,DMart,50352,Facebook,36,Negative,4,791,5,Personal Loan,12481,13797,20521,12628,54,Invest in Mutual Funds,Fixed Deposits
CUST-5514,33,Male,2450664,Pune,3774,Reliance Digital,51471,Instagram,59,Positive,1,623,2,Personal Loan,7731,1797,32788,30205,53,Consider a Loan,Stocks
CUST-5515,72,Male,2317549,Bangalore,4863,Myntra,73164,LinkedIn,90,Positive,4,768,5,Home Loan,1309,7325,17136,34079,10,Reduce Spending,Gold
CUST-5516,35,Female,473465,Ahmedabad,4445,Amazon,16796,Twitter,20,Negative,1,669,0,Car Loan,7723,4458,17539,45076,84,Increase Savings,Fixed Deposits
CUST-5517,51,Female,444226,Delhi,9157,Big Bazaar,88024,Instagram,94,Negative,3,744,1,Car Loan,4770,12108,10800,6626,99,Consider a Loan,Bonds
CUST-5518,22,Female,1418713,Mumbai,7155,Myntra,91025,Facebook,43,Neutral,4,469,0,Personal Loan,11834,14374,38199,42174,23,Reduce Spending,Gold
CUST-5519,35,Male,2078940,Bangalore,2556,Reliance Digital,44100,Twitter,46,Positive,1,472,3,Credit Card Offer,4830,11639,25076,4480,85,Invest in Mutual Funds,Fixed Deposits
CUST-5520,24,Female,2353897,Chennai,1600,Myntra,55720,Instagram,16,Positive,3,545,4,Credit Card Offer,10195,12313,30507,23157,72,Invest in Mutual Funds,Bonds
CUST-5521,49,Female,1502963,Hyderabad,6235,Big Bazaar,96518,Facebook,62,Positive,2,332,2,Home Loan,1179,1051,36249,22509,66,Increase Savings,Fixed Deposits
CUST-5522,53,Female,2202993,Lucknow,6866,DMart,29847,Facebook,92,Positive,2,376,5,Home Loan,4518,2249,25680,38011,90,Invest in Mutual Funds,Bonds
CUST-5523,30,Female,729581,Bangalore,6211,Flipkart,70565,Facebook,76,Negative,2,746,4,Credit Card Offer,15074,2150,43997,11864,92,Reduce Spending,Stocks
CUST-5524,57,Male,1324309,Pune,5335,Myntra,82634,Facebook,77,Positive,1,417,4,Credit Card Offer,4475,10668,47761,35272,92,Consider a Loan,Stocks
CUST-5525,35,Male,2049068,Lucknow,3704,Myntra,62050,Instagram,20,Negative,4,756,0,Personal Loan,10676,5618,10463,6713,50,Consider a Loan,Stocks
CUST-5526,67,Male,858030,Mumbai,7483,Reliance Digital,80043,Twitter,75,Negative,3,671,1,Car Loan,11803,7610,23814,20896,90,Invest in Mutual Funds,Stocks
CUST-5527,35,Female,2083568,Kolkata,3965,Big Bazaar,71836,LinkedIn,63,Neutral,1,544,4,Credit Card Offer,10697,3550,22974,9722,72,Consider a Loan,Fixed Deposits
CUST-5528,45,Male,2345909,Chennai,6824,Amazon,26739,Instagram,78,Negative,2,789,5,Home Loan,4669,6303,28735,45470,62,Reduce Spending,Bonds
CUST-5529,42,Female,1997861,Bangalore,2742,Myntra,58661,Instagram,70,Negative,4,312,2,Home Loan,3848,4745,37782,12535,10,Reduce Spending,Fixed Deposits
CUST-5530,64,Male,1912907,Chennai,8877,Myntra,42116,LinkedIn,99,Neutral,3,366,5,Car Loan,5470,4356,24837,10320,46,Increase Savings,Stocks
CUST-5531,55,Female,1034868,Kolkata,6417,Flipkart,69368,Twitter,75,Negative,3,739,1,Car Loan,3654,13186,40178,10924,67,Increase Savings,Gold
