business_id,business_name,industry,annual_revenue,annual_expenses,profit_margin,credit_score,loan_amount,risk_category,social_media_presence,customer_sentiment_score
BUS-04751,Business_4751,Finance,24497548.24,14738896.96,39.84,601,5360992.93,Medium,1013071,3.87
BUS-04752,Business_4752,Retail,32224702.02,6794592.4,78.91,789,695883.9,Low,15311,4.97
BUS-04753,Business_4753,Technology,44903875.69,12161995.47,72.92,801,4130002.36,Low,1553856,4.88
BUS-04754,Business_4754,Finance,29018345.14,9282637.74,68.01,469,471938.48,High,2912029,1.28
BUS-04755,Business_4755,Real Estate,3249077.84,2812947.21,13.42,623,378669.56,Medium,4647196,1.88
BUS-04756,Business_4756,Healthcare,25006330.52,17686399.6,29.27,543,2922981.61,Medium,3697712,1.41
BUS-04757,Business_4757,Technology,32122252.68,26845936.69,16.43,384,3787215.55,High,346987,2.78
BUS-04758,Business_4758,Technology,1876585.65,593618.15,68.37,729,458501.44,Low,133432,2.24
BUS-04759,Business_4759,Real Estate,48325114.11,15770955.61,67.36,809,14308040.97,Low,4680378,4.47
BUS-04760,Business_4760,Healthcare,12917606.88,5114102.85,60.41,581,3846533.35,Medium,3827113,1.97
BUS-04761,Business_4761,Finance,37846167.66,7960177.1,78.97,568,6240973.45,Medium,2878066,3.9
BUS-04762,Business_4762,Education,41296592.33,3372320.07,91.83,663,3291853.56,Medium,4885143,4.57
BUS-04763,Business_4763,Education,29927183.32,22196682.44,25.83,468,1422096.21,High,1744824,4.9
BUS-04764,Business_4764,Technology,39872198.49,7144181.97,82.08,749,7385134.54,Low,1083395,3.5
BUS-04765,Business_4765,Healthcare,6188748.76,2025044.14,67.28,539,20736.28,Medium,3978660,1.07
BUS-04766,Business_4766,Technology,44228793.88,23355389.13,47.19,591,355374.71,Medium,2480683,2.25
BUS-04767,Business_4767,Education,27868657.35,13849685.49,50.3,422,8032420.83,High,828319,1.71
BUS-04768,Business_4768,Manufacturing,37699446.25,20595715.37,45.37,836,7610202.5,Low,4739040,1.56
BUS-04769,Business_4769,Retail,1322628.42,1065940.24,19.41,752,362415.82,Low,4057071,3.04
BUS-04770,Business_4770,Technology,46381950.15,40765658.79,12.11,464,558029.16,High,4776469,4.84
BUS-04771,Business_4771,Healthcare,868054.95,251507.83,71.03,535,238505.45,Medium,1672112,1.25
BUS-04772,Business_4772,Finance,18520408.43,10105279.56,45.44,797,4670274.72,Low,3410043,4.01
BUS-04773,Business_4773,Healthcare,17035670.64,4921585.44,71.11,709,2989860.8,Low,2215744,3.61
BUS-04774,Business_4774,Retail,32920310.99,399320.1,98.79,484,3117632.03,High,411254,4.04
BUS-04775,Business_4775,Retail,1164400.99,209081.82,82.04,768,223787.65,Low,2945237,4.46
BUS-04776,Business_4776,Technology,23649889.55,851592.42,96.4,778,4522760.96,Low,3230669,3.65
BUS-04777,Business_4777,Education,32158532.28,4412089.16,86.28,758,5280494.88,Low,3043345,2.66
BUS-04778,Business_4778,Technology,17676949.19,9494147.46,46.29,789,358797.37,Low,768582,4.51
BUS-04779,Business_4779,Education,28123045.06,12740014.3,54.7,338,6554860.51,High,636196,1.21
BUS-04780,Business_4780,Healthcare,7476518.04,4213329.49,43.65,619,350574.02,Medium,4258288,4.75
BUS-04781,Business_4781,Healthcare,35096881.82,25833796.48,26.39,452,7927043.48,High,3319406,4.59
BUS-04782,Business_4782,Finance,36220877.38,26136933.78,27.84,329,866120.42,High,428847,4.13
BUS-04783,Business_4783,Healthcare,32808916.93,21407462.98,34.75,477,5157228.41,High,1266576,3.72
BUS-04784,Business_4784,Real Estate,26843583.08,18635204.78,30.58,383,7204242.82,High,2830211,1.6
BUS-04785,Business_4785,Education,9083129.94,6167333.49,32.1,326,2172749.14,High,589758,4.12
BUS-04786,Business_4786,Healthcare,31502057.88,25000628.93,20.64,584,8377984.86,Medium,1704805,3.56
BUS-04787,Business_4787,Finance,46040834.01,17230923.37,62.57,714,5451704.8,Low,3514079,4.06
BUS-04788,Business_4788,Retail,39689805.82,35450896.62,10.68,544,2697598.8,Medium,3216560,4.26
BUS-04789,Business_4789,Manufacturing,36793044.22,22331023.57,39.31,678,3390381.28,Medium,2311704,2.62
BUS-04790,Business_4790,Finance,38472442.35,19839590.36,48.43,413,9213044.32,High,3556496,1.81
BUS-04791,Business_4791,Education,32140871.04,10068323.85,68.67,747,756439.29,Low,1879770,1.66
BUS-04792,Business_4792,Healthcare,46823048.04,23398930.41,50.03,328,10985592.53,High,2863920,4.77
BUS-04793,Business_4793,Real Estate,46646797.28,26922884.33,42.28,328,1422639.24,High,2612578,2.95
BUS-04794,Business_4794,Education,37049654.38,15552119.91,58.02,535,9566904.1,Medium,2154055,3.0
BUS-04795,Business_4795,Finance,1108854.29,892172.17,19.54,492,60875.57,High,1045406,3.3
BUS-04796,Business_4796,Manufacturing,42589396.8,20068910.14,52.88,540,11446887.53,Medium,1371156,2.38
BUS-04797,Business_4797,Education,13311234.54,2773130.66,79.17,590,3591798.91,Medium,3793781,1.8
BUS-04798,Business_4798,Retail,40509821.56,10687839.77,73.62,829,8128193.93,Low,3832795,2.74
BUS-04799,Business_4799,Manufacturing,19913330.93,14680698.3,26.28,355,5088180.19,High,4024768,4.88
BUS-04800,Business_4800,Retail,24124329.06,12056061.37,50.03,831,191822.45,Low,4970900,3.26
BUS-04801,Business_4801,Manufacturing,41897620.62,28326918.66,32.39,519,11924274.0,Medium,1170401,2.2
BUS-04802,Business_4802,Technology,22353749.67,4035798.88,81.95,358,427033.63,High,1137083,4.99
BUS-04803,Business_4803,Retail,8501049.14,1935930.71,77.23,756,932070.48,Low,3614977,3.66
BUS-04804,Business_4804,Technology,28525905.37,24926273.15,12.62,620,1219395.5,Medium,3329680,4.15
BUS-04805,Business_4805,Education,41239676.52,21669264.15,47.46,668,2936380.71,Medium,713040,3.1
BUS-04806,Business_4806,Technology,25739434.2,3495507.37,86.42,797,3584104.79,Low,3220033,4.19
BUS-04807,Business_4807,Manufacturing,4430372.05,2859447.16,35.46,815,975580.69,Low,4410225,4.16
BUS-04808,Business_4808,Finance,44960733.88,6095544.41,86.44,679,4481507.83,Medium,3362531,3.01
BUS-04809,Business_4809,Education,5119650.4,4484169.42,12.41,456,967145.14,High,1704676,1.3
BUS-04810,Business_4810,Real Estate,19951242.85,1766757.8,91.14,850,4212675.14,Low,4430792,1.18
BUS-04811,Business_4811,Real Estate,7067858.11,1538318.79,78.24,669,1097414.11,Medium,1097250,4.17
BUS-04812,Business_4812,Real Estate,16061074.63,1551036.9,90.34,403,1736990.4,High,399190,2.89
BUS-04813,Business_4813,Real Estate,872681.85,377413.27,56.75,465,172566.94,High,2778891,4.55
BUS-04814,Business_4814,Real Estate,20500957.83,15425446.5,24.76,846,697096.7,Low,3355825,3.4
BUS-04815,Business_4815,Technology,43474903.51,35650897.24,18.0,446,2573305.67,High,2298760,3.76
BUS-04816,Business_4816,Real Estate,24956490.32,11188505.14,55.17,733,4493920.81,Low,3055036,2.74
BUS-04817,Business_4817,Education,9796981.53,2838525.92,71.03,574,2867160.63,Medium,1872201,2.74
BUS-04818,Business_4818,Finance,46525542.3,21132675.77,54.58,640,499089.37,Medium,4564500,2.9
BUS-04819,Business_4819,Healthcare,20260541.81,4449991.94,78.04,592,3279700.31,Medium,4464170,2.46
BUS-04820,Business_4820,Retail,42565271.82,27209161.72,36.08,761,9216020.01,Low,1919193,4.56
BUS-04821,Business_4821,Manufacturing,42131821.97,25518081.19,39.43,778,10685580.6,Low,3398842,3.06
BUS-04822,Business_4822,Education,25054972.08,7738887.28,69.11,693,4777812.0,Medium,2461859,2.58
BUS-04823,Business_4823,Retail,44449366.16,38417986.6,13.57,847,1380089.73,Low,4366462,4.63
BUS-04824,Business_4824,Real Estate,49926081.39,32893249.97,34.12,814,9104020.62,Low,2444402,4.24
BUS-04825,Business_4825,Finance,14860770.17,8787853.42,40.87,334,1017313.23,High,1545229,3.58
BUS-04826,Business_4826,Manufacturing,27930915.85,3122219.41,88.82,629,5095853.96,Medium,3870019,1.85
BUS-04827,Business_4827,Real Estate,11917030.66,8480132.51,28.84,381,2237479.02,High,987265,3.07
BUS-04828,Business_4828,Retail,39352070.38,3683608.94,90.64,827,3785022.13,Low,2457622,2.78
BUS-04829,Business_4829,Retail,45541164.02,2907868.34,93.61,572,3486720.63,Medium,1390785,4.74
BUS-04830,Business_4830,Education,7725844.7,2536351.71,67.17,657,1866419.98,Medium,3995214,2.85
BUS-04831,Business_4831,Real Estate,28749143.84,10421839.08,63.75,479,5530903.8,High,4195554,4.69
BUS-04832,Business_4832,Manufacturing,39721368.4,17677671.18,55.5,365,11103291.45,High,1220982,1.56
BUS-04833,Business_4833,Technology,28289082.42,21335650.71,24.58,477,5014564.34,High,406178,2.01
BUS-04834,Business_4834,Real Estate,7324864.84,4604509.25,37.14,461,521986.2,High,2762485,4.37
BUS-04835,Business_4835,Healthcare,2779467.07,2265146.65,18.5,641,726920.07,Medium,4773175,3.8
BUS-04836,Business_4836,Healthcare,47579357.61,39118679.62,17.78,502,5267400.55,Medium,4309858,4.33
BUS-04837,Business_4837,Healthcare,37206600.73,19054456.39,48.79,327,3843970.23,High,4893546,3.5
BUS-04838,Business_4838,Retail,9974891.38,4655775.01,53.33,725,595645.21,Low,1321129,1.5
BUS-04839,Business_4839,Education,3816491.59,2137379.03,44.0,447,219529.3,High,1065752,2.97
BUS-04840,Business_4840,Education,47215248.83,20337963.34,56.93,431,13148051.4,High,2114113,4.79
BUS-04841,Business_4841,Finance,23999427.33,13371796.14,44.28,831,2660189.26,Low,2169431,4.28
BUS-04842,Business_4842,Finance,38574750.3,32701451.98,15.23,492,1156481.3,High,2911265,2.15
BUS-04843,Business_4843,Healthcare,34659488.1,19171268.75,44.69,432,3098117.02,High,4178214,1.91
BUS-04844,Business_4844,Education,41786455.24,29349861.4,29.76,765,1975061.96,Low,2773710,1.83
BUS-04845,Business_4845,Manufacturing,43559627.7,8338733.78,80.86,601,10428209.8,Medium,3169638,2.43
BUS-04846,Business_4846,Technology,25347947.22,14049737.65,44.57,472,5409239.08,High,2666163,1.64
BUS-04847,Business_4847,Technology,27167784.23,12285197.04,54.78,473,412921.14,High,423009,4.23
BUS-04848,Business_4848,Education,22331919.12,14823786.51,33.62,695,439586.74,Medium,4987022,2.53
BUS-04849,Business_4849,Retail,12799419.72,9968721.52,22.12,506,3677813.77,Medium,2426891,4.49
BUS-04850,Business_4850,Retail,43574594.47,14679979.86,66.31,319,10823181.17,High,3534175,1.83
BUS-04851,Business_4851,Technology,44708659.23,38532385.56,13.81,375,12273693.31,High,1387204,3.51
BUS-04852,Business_4852,Manufacturing,26284518.18,22110757.67,15.88,747,3614221.62,Low,2285627,1.32
BUS-04853,Business_4853,Finance,22929609.4,5996415.18,73.85,687,2720947.67,Medium,1278921,4.52
BUS-04854,Business_4854,Finance,11403171.73,7223349.36,36.65,757,1126319.95,Low,2705376,3.82
BUS-04855,Business_4855,Healthcare,32908483.31,20278686.61,38.38,552,5718235.42,Medium,531865,2.33
BUS-04856,Business_4856,Education,49609723.58,23877049.32,51.87,711,13784436.89,Low,1876742,4.58
BUS-04857,Business_4857,Real Estate,41791037.05,17315268.39,58.57,389,977007.59,High,1736896,4.5
BUS-04858,Business_4858,Healthcare,41168772.71,18275556.66,55.61,716,6606449.98,Low,4572508,3.47
BUS-04859,Business_4859,Retail,17950436.6,12057792.26,32.83,624,1542047.06,Medium,129259,3.37
BUS-04860,Business_4860,Retail,19135252.97,14339221.99,25.06,421,1038433.75,High,1381156,1.3
BUS-04861,Business_4861,Healthcare,4249683.89,3688323.9,13.21,503,209791.54,Medium,146335,3.95
BUS-04862,Business_4862,Manufacturing,1948446.43,390593.36,79.95,444,562576.17,High,320351,3.16
BUS-04863,Business_4863,Healthcare,14379321.54,7875952.02,45.23,594,4091945.83,Medium,3032827,3.89
BUS-04864,Business_4864,Retail,27807433.28,19487868.08,29.92,768,4440706.08,Low,455125,1.16
BUS-04865,Business_4865,Manufacturing,41919098.45,25696398.69,38.7,549,10109061.42,Medium,659162,4.66
BUS-04866,Business_4866,Healthcare,20362845.15,17543761.97,13.84,613,2869040.86,Medium,4984523,1.65
BUS-04867,Business_4867,Retail,38977209.49,15801816.4,59.46,349,6043933.35,High,3961834,4.3
BUS-04868,Business_4868,Retail,12716759.28,2921355.86,77.03,369,2922529.59,High,2299704,2.6
BUS-04869,Business_4869,Retail,45204775.04,33311508.98,26.31,319,383954.51,High,4944160,3.77
BUS-04870,Business_4870,Finance,41463134.57,34510670.95,16.77,832,9734375.3,Low,1699304,3.14
BUS-04871,Business_4871,Retail,44944218.85,24584209.35,45.3,801,3806056.69,Low,3423486,3.47
BUS-04872,Business_4872,Technology,35964191.92,2130490.36,94.08,388,4181351.8,High,95889,4.63
BUS-04873,Business_4873,Education,42632293.66,8026525.7,81.17,811,9965456.94,Low,4044482,3.17
BUS-04874,Business_4874,Education,26957890.49,20298679.38,24.7,740,5572430.13,Low,145986,2.26
BUS-04875,Business_4875,Finance,35689915.92,13809120.0,61.31,692,8237253.46,Medium,923302,4.95
BUS-04876,Business_4876,Education,9514966.2,1976381.61,79.23,707,600515.21,Low,2421350,1.37
BUS-04877,Business_4877,Finance,44352144.2,35088602.25,20.89,772,11784320.72,Low,333888,1.69
BUS-04878,Business_4878,Technology,39184873.86,26737705.88,31.77,773,7631210.19,Low,2362926,4.13
BUS-04879,Business_4879,Finance,25606955.6,10667363.95,58.34,560,7216780.28,Medium,4067925,1.86
BUS-04880,Business_4880,Education,9974909.37,6535784.33,34.48,783,372153.91,Low,355473,1.05
BUS-04881,Business_4881,Finance,26618355.79,19348240.52,27.31,769,1904545.81,Low,644092,4.23
BUS-04882,Business_4882,Real Estate,20985183.75,14238984.61,32.15,725,2767835.83,Low,683696,2.86
BUS-04883,Business_4883,Healthcare,12573297.27,6390742.89,49.17,574,2662287.05,Medium,4130855,4.98
BUS-04884,Business_4884,Retail,13973780.75,5154050.22,63.12,371,4107166.8,High,2266162,2.33
BUS-04885,Business_4885,Education,29942396.49,18665765.52,37.66,530,7881320.64,Medium,4668833,2.62
BUS-04886,Business_4886,Healthcare,29263800.42,960383.68,96.72,396,5695722.66,High,2594001,3.59
BUS-04887,Business_4887,Finance,44279913.89,15830212.98,64.25,347,9038248.74,High,4188547,3.63
BUS-04888,Business_4888,Real Estate,28006005.2,15468199.87,44.77,759,1124797.83,Low,833226,1.01
BUS-04889,Business_4889,Education,3972910.56,2525410.75,36.43,738,8906.04,Low,73978,2.64
BUS-04890,Business_4890,Healthcare,12877755.99,10440672.78,18.92,311,3333976.5,High,706373,3.72
BUS-04891,Business_4891,Education,14347524.96,7326008.91,48.94,647,1670651.68,Medium,2848038,2.42
BUS-04892,Business_4892,Real Estate,47870053.48,2566957.06,94.64,652,11582136.28,Medium,4910188,2.62
BUS-04893,Business_4893,Healthcare,8109471.85,6980028.28,13.93,674,1053744.49,Medium,2511528,1.19
BUS-04894,Business_4894,Technology,26353577.43,17475423.74,33.69,611,2341694.9,Medium,1105347,2.18
BUS-04895,Business_4895,Retail,10020267.56,3361731.67,66.45,651,2778218.98,Medium,3621994,4.07
BUS-04896,Business_4896,Education,39347272.63,13570228.83,65.51,566,4676206.58,Medium,1229127,3.67
BUS-04897,Business_4897,Education,27840869.34,3321936.07,88.07,371,6725910.44,High,4861336,2.04
BUS-04898,Business_4898,Healthcare,30352540.77,1462076.55,95.18,467,5184455.3,High,1456391,4.58
BUS-04899,Business_4899,Technology,3783131.76,1851807.52,51.05,544,249902.97,Medium,3000333,1.17
BUS-04900,Business_4900,Finance,44530963.26,14788108.91,66.79,807,7238474.73,Low,4038371,4.66
BUS-04901,Business_4901,Education,32488164.63,9724087.6,70.07,833,4630415.67,Low,257336,3.23
BUS-04902,Business_4902,Manufacturing,38889267.82,9651016.68,75.18,585,5387017.07,Medium,1400315,3.87
BUS-04903,Business_4903,Real Estate,11800799.96,7586776.88,35.71,504,2046609.02,Medium,161220,3.21
BUS-04904,Business_4904,Technology,30623823.36,11436678.05,62.65,694,6066795.68,Medium,3759866,1.93
BUS-04905,Business_4905,Retail,21221108.92,8622275.56,59.37,461,3477274.83,High,281944,1.98
BUS-04906,Business_4906,Technology,38704011.0,25923030.93,33.02,414,9108596.4,High,759320,4.42
BUS-04907,Business_4907,Finance,37947472.81,388178.38,98.98,640,6107473.0,Medium,4012501,3.85
BUS-04908,Business_4908,Retail,3018405.4,2207714.11,26.86,310,524484.58,High,566869,3.57
BUS-04909,Business_4909,Technology,35028907.09,27025746.09,22.85,702,336673.24,Low,654756,1.19
BUS-04910,Business_4910,Finance,43738148.55,978742.34,97.76,780,4979173.24,Low,1006649,2.56
BUS-04911,Business_4911,Retail,13714430.7,11453884.33,16.48,362,2488391.49,High,2616389,3.41
BUS-04912,Business_4912,Education,23900262.2,14627908.62,38.8,398,5390844.5,High,37065,2.31
BUS-04913,Business_4913,Education,2276278.15,1174256.46,48.41,360,302907.66,High,3569665,2.04
BUS-04914,Business_4914,Education,18333433.13,1686231.27,90.8,754,5094053.98,Low,2506942,1.34
BUS-04915,Business_4915,Manufacturing,37909338.98,9380544.48,75.26,569,5247801.52,Medium,3793001,1.46
BUS-04916,Business_4916,Real Estate,37894762.08,1028616.29,97.29,708,3908035.96,Low,3993876,1.83
BUS-04917,Business_4917,Technology,8865449.38,2857935.23,67.76,571,808109.71,Medium,4085907,2.45
BUS-04918,Business_4918,Manufacturing,19691655.78,5089333.17,74.15,781,698554.63,Low,3335894,2.29
BUS-04919,Business_4919,Education,3336364.45,1757242.26,47.33,504,211968.4,Medium,4092118,4.77
BUS-04920,Business_4920,Healthcare,5495263.15,4744738.95,13.66,461,25151.68,High,668922,1.13
BUS-04921,Business_4921,Real Estate,38886251.76,14477446.29,62.77,624,7582394.96,Medium,2398524,3.58
BUS-04922,Business_4922,Healthcare,21291827.57,17552191.1,17.56,688,2942266.73,Medium,4571872,3.51
BUS-04923,Business_4923,Education,14238421.92,11041000.25,22.46,757,382792.68,Low,1110745,3.73
BUS-04924,Business_4924,Technology,32683082.03,26041023.83,20.32,612,5168295.13,Medium,3119052,2.68
BUS-04925,Business_4925,Manufacturing,31859802.72,1318779.17,95.86,614,6820222.53,Medium,792175,4.3
BUS-04926,Business_4926,Healthcare,19476437.87,12729641.68,34.64,391,132146.6,High,3313457,4.79
BUS-04927,Business_4927,Technology,35163379.32,22131875.38,37.06,337,7106699.77,High,479580,4.88
BUS-04928,Business_4928,Education,42302195.19,11369613.78,73.12,545,6718403.7,Medium,1696014,2.59
BUS-04929,Business_4929,Real Estate,29875298.15,17146125.14,42.61,303,3244769.99,High,3823748,4.68
BUS-04930,Business_4930,Real Estate,44562592.72,10530771.9,76.37,308,1511132.85,High,4267396,2.49
BUS-04931,Business_4931,Finance,9858518.4,5387251.93,45.35,302,1916442.77,High,4456497,3.18
BUS-04932,Business_4932,Education,32645688.54,22196541.22,32.01,615,2113018.61,Medium,3425206,1.09
BUS-04933,Business_4933,Technology,45876321.93,12900156.33,71.88,573,3756681.41,Medium,630551,4.9
BUS-04934,Business_4934,Retail,3058243.35,2436662.99,20.32,728,17892.37,Low,2186300,1.25
BUS-04935,Business_4935,Education,33367600.89,10344224.86,69.0,813,6571069.52,Low,4660343,3.18
BUS-04936,Business_4936,Finance,46723980.23,16691917.93,64.28,567,7942182.93,Medium,710410,1.06
BUS-04937,Business_4937,Manufacturing,43772935.22,12101039.23,72.35,453,9904037.71,High,4803987,3.47
BUS-04938,Business_4938,Manufacturing,41220060.08,24037480.71,41.68,846,5404497.28,Low,4403023,4.19
BUS-04939,Business_4939,Finance,42227126.74,14598346.02,65.43,662,11776000.17,Medium,4863569,1.19
BUS-04940,Business_4940,Retail,15484790.72,11479104.37,25.87,445,3658348.56,High,92583,3.78
BUS-04941,Business_4941,Real Estate,41704753.14,28588784.5,31.45,622,4180324.26,Medium,4332097,1.12
BUS-04942,Business_4942,Technology,31899295.0,14576012.85,54.31,435,4506623.49,High,958948,4.39
BUS-04943,Business_4943,Manufacturing,41211139.01,36408710.26,11.65,650,8659385.13,Medium,3931543,4.02
BUS-04944,Business_4944,Finance,33738146.83,30062448.67,10.89,517,8868181.9,Medium,3658543,4.67
BUS-04945,Business_4945,Manufacturing,5537403.31,4576736.11,17.35,670,817493.74,Medium,2730163,3.08
BUS-04946,Business_4946,Education,15277678.61,7095204.46,53.56,754,3131859.57,Low,2605223,3.52
BUS-04947,Business_4947,Technology,3558861.56,2786233.56,21.71,317,395956.99,High,2992851,4.3
BUS-04948,Business_4948,Manufacturing,12051633.6,8433862.58,30.02,697,762715.48,Medium,3957080,1.45
BUS-04949,Business_4949,Manufacturing,5505570.95,3875338.17,29.61,770,614416.72,Low,1414245,3.03
BUS-04950,Business_4950,Healthcare,37477100.81,9989740.37,73.34,535,4086888.32,Medium,2758662,2.76
BUS-04951,Business_4951,Education,1003071.26,147469.41,85.3,442,64475.54,High,4114647,4.88
BUS-04952,Business_4952,Retail,42335218.59,26318354.04,37.83,352,930299.92,High,1234925,1.84
BUS-04953,Business_4953,Technology,33675163.55,15081793.62,55.21,409,5421312.45,High,3637924,4.49
